RX Date/Time,Angle(field 1),Motor Setpoint(field 2),Angle Error(field 3),Speed(field 4),Angle Setpoint(field 5),Speed Error(field 6),Battery voltage(field 7),Position(field 8),Speed Setpoint(field 9),Position Error(field 10)
2023/06/11/ 16:25:19::726,
Pitch:0.09,
motorSetpoint:-23.35,
robotFilteredLinearDPS:0.49,
Max1:300,
Min1:-300,
PitchError:-0.93,
Speed:0.00,
angleSetpoint:-0.84,
,
Max2:10,
Min2:-10,
speedError:4.51,
VBat:4.54,
Position:-5,
SpeedSetpoint:5.00,
posError:5
2023/06/11/ 16:25:19::744,
Pitch:0.09,
motorSetpoint:-24.11,
robotFilteredLinearDPS:2.09,
Max1:300,
Min1:-300,
PitchError:-1.19,
Speed:0.00,
angleSetpoint:-1.10,
,
Max2:10,
Min2:-10,
speedError:2.91,
VBat:4.56,
Position:-13,
SpeedSetpoint:5.00,
posError:13
2023/06/11/ 16:25:19::808,
Pitch:0.08,
motorSetpoint:-30.76,
robotFilteredLinearDPS:4.28,
Max1:300,
Min1:-300,
PitchError:-1.53,
Speed:0.00,
angleSetpoint:-1.45,
,
Max2:10,
Min2:-10,
speedError:0.72,
VBat:4.54,
Position:-28,
SpeedSetpoint:5.00,
posError:28
2023/06/11/ 16:25:19::812,
Pitch:0.06,
motorSetpoint:-39.18,
robotFilteredLinearDPS:6.81,
Max1:300,
Min1:-300,
PitchError:-1.85,
Speed:0.01,
angleSetpoint:-1.83,
,
Max2:10,
Min2:-10,
speedError:-1.81,
VBat:4.54,
Position:-44,
SpeedSetpoint:5.00,
posError:44
2023/06/11/ 16:25:19::813,
Pitch:0.02,
motorSetpoint:-48.12,
robotFilteredLinearDPS:9.83,
Max1:300,
Min1:-300,
PitchError:-2.25,
Speed:0.01,
angleSetpoint:-2.31,
,
Max2:10,
Min2:-10,
speedError:-4.83,
VBat:4.53,
Position:-54,
SpeedSetpoint:5.00,
posError:63
2023/06/11/ 16:25:19::873,
Pitch:-0.14,
motorSetpoint:-56.34,
robotFilteredLinearDPS:13.20,
Max1:300,
Min1:-300,
PitchError:-2.69,
Speed:0.01,
angleSetpoint:-2.83,
,
Max2:10,
Min2:-10,
speedError:-8.20,
VBat:4.47,
Position:-75,
SpeedSetpoint:5.00,
posError:85
2023/06/11/ 16:25:19::875,
Pitch:-0.24,
motorSetpoint:-67.48,
robotFilteredLinearDPS:16.99,
Max1:300,
Min1:-300,
PitchError:-3.07,
Speed:0.01,
angleSetpoint:-3.43,
,
Max2:10,
Min2:-10,
speedError:-11.99,
VBat:4.54,
Position:-100,
SpeedSetpoint:5.00,
posError:112
2023/06/11/ 16:25:19::875,
Pitch:-0.35,
motorSetpoint:-79.99,
robotFilteredLinearDPS:21.45,
Max1:300,
Min1:-300,
PitchError:-3.67,
Speed:0.02,
angleSetpoint:-4.13,
,
Max2:10,
Min2:-10,
speedError:-16.45,
VBat:4.56,
Position:-129,
SpeedSetpoint:5.00,
posError:144
2023/06/11/ 16:25:19::960,
Pitch:-0.55,
motorSetpoint:-93.00,
robotFilteredLinearDPS:26.80,
Max1:300,
Min1:-300,
PitchError:-4.41,
Speed:0.02,
angleSetpoint:-4.97,
,
Max2:10,
Min2:-10,
speedError:-21.80,
VBat:4.54,
Position:-164,
SpeedSetpoint:5.00,
posError:182
2023/06/11/ 16:25:19::961,
Pitch:-0.64,
motorSetpoint:-112.64,
robotFilteredLinearDPS:32.98,
Max1:300,
Min1:-300,
PitchError:-5.29,
Speed:0.03,
angleSetpoint:-5.93,
,
Max2:10,
Min2:-10,
speedError:-27.98,
VBat:4.47,
Position:-205,
SpeedSetpoint:5.00,
posError:225
2023/06/11/ 16:25:19::962,
Pitch:-0.71,
motorSetpoint:-136.07,
robotFilteredLinearDPS:40.16,
Max1:300,
Min1:-300,
PitchError:-6.30,
Speed:0.03,
angleSetpoint:-7.05,
,
Max2:10,
Min2:-10,
speedError:-35.16,
VBat:4.54,
Position:-251,
SpeedSetpoint:5.00,
posError:274
2023/06/11/ 16:25:19::963,
Pitch:-0.75,
motorSetpoint:-164.03,
robotFilteredLinearDPS:48.27,
Max1:300,
Min1:-300,
PitchError:-7.22,
Speed:0.04,
angleSetpoint:-8.00,
,
Max2:10,
Min2:-10,
speedError:-43.27,
VBat:4.55,
Position:-304,
SpeedSetpoint:5.00,
posError:329
2023/06/11/ 16:25:20::040,
Pitch:-0.80,
motorSetpoint:-187.49,
robotFilteredLinearDPS:57.20,
Max1:300,
Min1:-300,
PitchError:-7.20,
Speed:0.05,
angleSetpoint:-8.00,
,
Max2:10,
Min2:-10,
speedError:-52.20,
VBat:4.43,
Position:-362,
SpeedSetpoint:5.00,
posError:391
2023/06/11/ 16:25:20::041,
