RX Date/Time,Angle(field 1),Motor Setpoint(field 2),Angle Error(field 3),Speed(field 4),Angle Setpoint(field 5),Speed Error(field 6),Battery voltage(field 7),Position(field 8),Speed Setpoint(field 9),Position Error(field 10)
2023/06/11/ 14:38:05::114,
Pitch:-2.52,
motorSetpoint:65.65,
robotFilteredLinearDPS:-22.15,
Max1:300,
Min1:-300,
PitchError:-5.16,
Speed:-0.02,
angleSetpoint:-12.00,
,
Max2:10,
Min2:-10,
speedError:164.80,
VBat:7.53,
Position:-14239,
SpeedSetpoint:142.65,
posError:14238
2023/06/11/ 14:38:05::114,
Pitch:-2.84,
motorSetpoint:-134.45,
robotFilteredLinearDPS:-28.32,
Max1:300,
Min1:-300,
PitchError:-4.98,
Speed:-0.02,
angleSetpoint:-12.00,
,
Max2:10,
Min2:-10,
speedError:170.70,
VBat:7.66,
Position:-14218,
SpeedSetpoint:142.38,
posError:14218
2023/06/11/ 14:38:05::172,
Pitch:-3.52,
motorSetpoint:-116.53,
robotFilteredLinearDPS:-33.33,
Max1:300,
Min1:-300,
PitchError:-4.48,
Speed:-0.03,
angleSetpoint:-12.00,
,
Max2:10,
Min2:-10,
speedError:175.51,
VBat:7.39,
Position:-14204,
SpeedSetpoint:142.18,
posError:14204
2023/06/11/ 14:38:05::172,
Pitch:-4.32,
motorSetpoint:-95.61,
robotFilteredLinearDPS:-38.16,
Max1:300,
Min1:-300,
PitchError:-3.68,
Speed:-0.03,
angleSetpoint:-12.00,
,
Max2:10,
Min2:-10,
speedError:180.20,
VBat:7.53,
Position:-14196,
SpeedSetpoint:142.04,
posError:14196
2023/06/11/ 14:38:05::244,
Pitch:-5.03,
motorSetpoint:-77.18,
robotFilteredLinearDPS:-40.30,
Max1:300,
Min1:-300,
PitchError:-1.82,
Speed:-0.03,
angleSetpoint:-12.00,
,
Max2:10,
Min2:-10,
speedError:182.26,
VBat:7.54,
Position:-14194,
SpeedSetpoint:141.96,
posError:14194
2023/06/11/ 14:38:05::244,
Pitch:-6.18,
motorSetpoint:-47.35,
robotFilteredLinearDPS:-43.42,
Max1:300,
Min1:-300,
PitchError:-0.64,
Speed:-0.03,
angleSetpoint:-12.00,
,
Max2:10,
Min2:-10,
speedError:185.36,
VBat:7.57,
Position:-14198,
SpeedSetpoint:141.94,
posError:14198
2023/06/11/ 14:38:05::244,
Pitch:-8.76,
motorSetpoint:19.87,
robotFilteredLinearDPS:-45.96,
Max1:300,
Min1:-300,
PitchError:0.76,
Speed:-0.04,
angleSetpoint:-12.00,
,
Max2:10,
Min2:-10,
speedError:187.94,
VBat:7.48,
Position:-14196,
SpeedSetpoint:141.98,
posError:14196
2023/06/11/ 14:38:05::324,
Pitch:-11.10,
motorSetpoint:57.60,
robotFilteredLinearDPS:-50.22,
Max1:300,
Min1:-300,
PitchError:3.10,
Speed:-0.04,
angleSetpoint:-12.00,
,
Max2:10,
Min2:-10,
speedError:192.17,
VBat:7.54,
Position:-14187,
SpeedSetpoint:141.95,
posError:14187
2023/06/11/ 14:38:05::324,
Pitch:-12.03,
motorSetpoint:104.73,
robotFilteredLinearDPS:-52.60,
Max1:300,
Min1:-300,
PitchError:4.03,
Speed:-0.04,
angleSetpoint:-12.00,
,
Max2:10,
Min2:-10,
speedError:194.43,
VBat:7.59,
Position:-14176,
SpeedSetpoint:141.83,
posError:14169
2023/06/11/ 14:38:05::326,
Pitch:-13.25,
motorSetpoint:136.43,
robotFilteredLinearDPS:-57.97,
Max1:300,
Min1:-300,
PitchError:5.25,
Speed:-0.05,
angleSetpoint:-12.00,
,
Max2:10,
Min2:-10,
speedError:199.66,
VBat:7.49,
Position:-14158,
SpeedSetpoint:141.69,
posError:14149
2023/06/11/ 14:38:05::326,
Pitch:-13.71,
motorSetpoint:148.35,
robotFilteredLinearDPS:-59.99,
Max1:300,
Min1:-300,
