RX Date/Time,Angle(field 1),Motor Setpoint(field 2),Angle Error(field 3),Speed(field 4),Angle Setpoint(field 5),Speed Error(field 6),Battery voltage(field 7)
2023/06/10/ 19:54:33::941,
Pitch:-0.29,
motorSetpoint:7.78,
robotFilteredLinearDPS:-0.97,
Max1:300,
Min1:-300,
PitchError:0.38,
Speed:-0.00,
angleSetpoint:-4.90,
,
Max2:10,
Min2:-10,
speedError:0.97,
VBat:4.48,

2023/06/10/ 19:54:33::954,
Pitch:-0.42,
motorSetpoint:13.35,
robotFilteredLinearDPS:-2.31,
Max1:300,
Min1:-300,
PitchError:0.65,
Speed:-0.00,
angleSetpoint:-4.77,
,
Max2:10,
Min2:-10,
speedError:2.31,
VBat:4.48,

2023/06/10/ 19:54:34::019,
Pitch:-0.58,
motorSetpoint:21.23,
robotFilteredLinearDPS:-4.26,
Max1:300,
Min1:-300,
PitchError:1.01,
Speed:-0.00,
angleSetpoint:-4.57,
,
Max2:10,
Min2:-10,
speedError:4.26,
VBat:4.55,

2023/06/10/ 19:54:34::019,
Pitch:-0.81,
motorSetpoint:32.09,
robotFilteredLinearDPS:-7.13,
Max1:300,
Min1:-300,
PitchError:1.52,
Speed:-0.01,
angleSetpoint:-4.29,
,
Max2:10,
Min2:-10,
speedError:7.13,
VBat:4.54,

2023/06/10/ 19:54:34::019,
Pitch:-1.03,
motorSetpoint:45.27,
robotFilteredLinearDPS:-10.78,
Max1:300,
Min1:-300,
PitchError:2.03,
Speed:-0.01,
angleSetpoint:-4.00,
,
Max2:10,
Min2:-10,
speedError:10.78,
VBat:4.48,

2023/06/10/ 19:54:34::055,
Pitch:-1.24,
motorSetpoint:58.37,
robotFilteredLinearDPS:-15.34,
Max1:300,
Min1:-300,
PitchError:2.24,
Speed:-0.01,
angleSetpoint:-4.00,
,
Max2:10,
Min2:-10,
speedError:15.34,
VBat:4.53,

2023/06/10/ 19:54:34::056,
Pitch:-1.48,
motorSetpoint:64.54,
robotFilteredLinearDPS:-20.87,
Max1:300,
Min1:-300,
PitchError:2.48,
Speed:-0.02,
angleSetpoint:-4.00,
,
Max2:10,
Min2:-10,
speedError:20.87,
VBat:4.53,

2023/06/10/ 19:54:34::074,
Pitch:-1.94,
motorSetpoint:76.43,
