RX Date/Time,Pitch(field 1),Motor Setpoint(field 2),Pitch Error(field 3),Pitch Setpoint(field 4),Linear Acceleration(field 5),Acceleration Setpoint(field 6),Acceleration Error(field 7),Linear Speed(field 8),Linear Speed Setpoint(field 9),Linear Speed Error(field 10)
2023/06/16/ 23:45:36::391,
Pitch: -0.9899425,MotorSetpoint: 1.1308304,PitchError: 0.0027412,PitchSetpoint: -0.9872013,LinearAccel: 1.5944966,AccelSetpoint: 0.0000000,AccelError: -1.5944966,Linear Speed: 0.6823742,speedSetpoint: 0.0000000,SpeedError: -0.6823742,
2023/06/16/ 23:45:36::407,
Pitch: -0.9893697,MotorSetpoint: 1.1309893,PitchError: 0.0021684,PitchSetpoint: -0.9872013,LinearAccel: -3.4163406,AccelSetpoint: 0.0000000,AccelError: 3.4163406,Linear Speed: 0.6174637,speedSetpoint: 0.0000000,SpeedError: -0.6174637,
2023/06/16/ 23:45:36::445,
Pitch: -0.9736139,MotorSetpoint: 0.6998559,PitchError: -0.0141692,PitchSetpoint: -0.9877831,LinearAccel: -0.5064763,AccelSetpoint: 0.0000000,AccelError: 0.5064763,Linear Speed: 0.6078407,speedSetpoint: 0.0000000,SpeedError: -0.6078407,
2023/06/16/ 23:45:36::474,
Pitch: -0.9616005,MotorSetpoint: 0.2132862,PitchError: -0.0687074,PitchSetpoint: -0.9877831,LinearAccel: -14.5232954,AccelSetpoint: 0.0000000,AccelError: 14.5232954,Linear Speed: 0.3609446,speedSetpoint: 0.0000000,SpeedError: -0.3609446,
2023/06/16/ 23:45:36::474,
Pitch: -0.9190757,MotorSetpoint: -1.0914717,PitchError: -0.0909347,PitchSetpoint: -0.9877831,LinearAccel: -7.0910563,AccelSetpoint: 0.0000000,AccelError: 7.0910563,Linear Speed: 0.2120324,speedSetpoint: 0.0000000,SpeedError: -0.2120324,
2023/06/16/ 23:45:36::507,
Pitch: -0.8442263,MotorSetpoint: -3.1938100,PitchError: -0.1315021,PitchSetpoint: -0.9757284,LinearAccel: -10.5351629,AccelSetpoint: 0.0000000,AccelError: 10.5351629,Linear Speed: -0.0829521,speedSetpoint: 0.0000000,SpeedError: 0.0829521,
2023/06/16/ 23:45:36::546,
Pitch: -0.8160349,MotorSetpoint: -4.6785316,PitchError: -0.1596935,PitchSetpoint: -0.9757284,LinearAccel: -12.8103867,AccelSetpoint: 0.0000000,AccelError: 12.8103867,Linear Speed: -0.3391598,speedSetpoint: 0.0000000,SpeedError: 0.3391598,
2023/06/16/ 23:45:36::547,
Pitch: -0.8238755,MotorSetpoint: -5.6582646,PitchError: -0.1518529,PitchSetpoint: -0.9757284,LinearAccel: -20.0015793,AccelSetpoint: 0.0000000,AccelError: 20.0015793,Linear Speed: -0.7791946,speedSetpoint: 0.0000000,SpeedError: 0.7791946,
2023/06/16/ 23:45:36::593,
Pitch: -0.8244681,MotorSetpoint: -6.7767153,PitchError: -0.0947025,PitchSetpoint: -0.9578779,LinearAccel: -16.7746773,AccelSetpoint: 0.0000000,AccelError: 16.7746773,Linear Speed: -1.0475894,speedSetpoint: 0.0000000,SpeedError: 1.0475894,
2023/06/16/ 23:45:36::595,
Pitch: -0.8929598,MotorSetpoint: -6.1211524,PitchError: -0.0649181,PitchSetpoint: -0.9578779,LinearAccel: -7.5604830,AccelSetpoint: 0.0000000,AccelError: 7.5604830,Linear Speed: -1.2668434,speedSetpoint: 0.0000000,SpeedError: 1.2668434,
2023/06/16/ 23:45:36::603,
Pitch: -0.9574548,MotorSetpoint: -4.9766178,PitchError: -0.0004231,PitchSetpoint: -0.9578779,LinearAccel: -13.5338764,AccelSetpoint: 0.0000000,AccelError: 13.5338764,Linear Speed: -1.5510548,speedSetpoint: 0.0000000,SpeedError: 1.5510548,
2023/06/16/ 23:45:36::654,
Pitch: -0.9934644,MotorSetpoint: -4.0847421,PitchError: 0.0461445,PitchSetpoint: -0.9473199,LinearAccel: -11.3351345,AccelSetpoint: 0.0000000,AccelError: 11.3351345,Linear Speed: -1.7777575,speedSetpoint: 0.0000000,SpeedError: 1.7777575,
2023/06/16/ 23:45:36::656,
