RX Date/Time,Angle(field 1),Motor Setpoint(field 2),Angle Error(field 3),Speed(field 4),Angle Setpoint(field 5),Speed Error(field 6),Battery voltage(field 7),Position(field 8),Speed Setpoint(field 9),Position Error(field 10),AKp(field 11),AKi(field 12),AKd(field 13),SKp(field 14),SKi(field 15),SKd(field 16)
2023/06/16/ 23:14:36::495,
Pitch: -62.0029449,,,,,,,,,,,,,,
2023/06/16/ 23:14:36::519,
Pitch: -61.9941330,,,,,,,,,,,,,,
2023/06/16/ 23:14:36::538,
Pitch: -61.9925194,,,,,,,,,,,,,,
2023/06/16/ 23:14:36::561,
Pitch: -61.9959488,,,,,,,,,,,,,,
2023/06/16/ 23:14:36::578,
Pitch: -61.9892731,,,,,,,,,,,,,,
2023/06/16/ 23:14:36::597,
Pitch: -61.9667473,,,,,,,,,,,,,,
2023/06/16/ 23:14:36::614,
Pitch: -61.9791794,,,,,,,,,,,,,,
2023/06/16/ 23:14:36::639,
Pitch: -61.9884262,,,,,,,,,,,,,,
2023/06/16/ 23:14:36::656,
Pitch: -61.9947243,,,,,,,,,,,,,,
2023/06/16/ 23:14:36::680,
Pitch: -61.9943161,,,,,,,,,,,,,,
2023/06/16/ 23:14:36::687,
Pitch: -61.9967804,,,,,,,,,,,,,,
2023/06/16/ 23:14:36::718,
Pitch: -62.0145226,,,,,,,,,,,,,,
2023/06/16/ 23:14:36::733,
Pitch: -62.0224266,,,,,,,,,,,,,,
2023/06/16/ 23:14:36::750,
Pitch: -62.0008850,,,,,,,,,,,,,,
2023/06/16/ 23:14:36::767,
Pitch: -62.0042610,,,,,,,,,,,,,,
2023/06/16/ 23:14:36::798,
Pitch: -61.9796677,,,,,,,,,,,,,,
2023/06/16/ 23:14:36::812,
Pitch: -61.9947548,,,,,,,,,,,,,,
2023/06/16/ 23:14:36::829,
Pitch: -61.9994278,,,,,,,,,,,,,,
2023/06/16/ 23:14:36::864,
Pitch: -62.0180397,,,,,,,,,,,,,,
2023/06/16/ 23:14:36::877,
Pitch: -62.0223198,,,,,,,,,,,,,,
2023/06/16/ 23:14:36::899,
Pitch: -62.0249367,,,,,,,,,,,,,,
2023/06/16/ 23:14:36::912,
Pitch: -62.0124168,,,,,,,,,,,,,,
2023/06/16/ 23:14:36::938,
Pitch: -62.0179405,,,,,,,,,,,,,,
2023/06/16/ 23:14:36::957,
Pitch: -62.0139160,,,,,,,,,,,,,,
2023/06/16/ 23:14:36::986,
Pitch: -62.0087013,,,,,,,,,,,,,,
2023/06/16/ 23:14:36::994,
Pitch: -62.0093117,,,,,,,,,,,,,,
2023/06/16/ 23:14:37::011,
Pitch: -62.0285187,,,,,,,,,,,,,,
2023/06/16/ 23:14:37::043,
Pitch: -62.0214157,,,,,,,,,,,,,,
2023/06/16/ 23:14:37::052,
Pitch: -62.0051003,,,,,,,,,,,,,,
2023/06/16/ 23:14:37::070,
Pitch: -62.0056381,,,,,,,,,,,,,,
2023/06/16/ 23:14:37::100,
Pitch: -62.0098801,,,,,,,,,,,,,,
2023/06/16/ 23:14:37::119,
Pitch: -61.9815102,,,,,,,,,,,,,,
2023/06/16/ 23:14:37::151,
Pitch: -61.9687729,,,,,,,,,,,,,,
2023/06/16/ 23:14:37::158,
Pitch: -61.9524574,,,,,,,,,,,,,,
2023/06/16/ 23:14:37::171,
Pitch: -61.9431152,,,,,,,,,,,,,,
2023/06/16/ 23:14:37::200,
Pitch: -61.9442825,,,,,,,,,,,,,,
2023/06/16/ 23:14:37::220,
Pitch: -61.9354477,,,,,,,,,,,,,,
2023/06/16/ 23:14:37::234,
Pitch: -61.9285660,,,,,,,,,,,,,,
2023/06/16/ 23:14:37::256,
Pitch: -61.9331093,,,,,,,,,,,,,,
2023/06/16/ 23:14:37::279,
Pitch: -61.9264297,,,,,,,,,,,,,,
2023/06/16/ 23:14:37::295,
Pitch: -61.9270248,,,,,,,,,,,,,,
2023/06/16/ 23:14:37::316,
Pitch: -61.9235115,,,,,,,,,,,,,,
2023/06/16/ 23:14:37::338,
Pitch: -61.9431877,,,,,,,,,,,,,,
2023/06/16/ 23:14:37::364,
Pitch: -61.9466209,,,,,,,,,,,,,,
2023/06/16/ 23:14:37::380,
Pitch: -61.9473000,,,,,,,,,,,,,,
2023/06/16/ 23:14:37::389,
Pitch: -61.9474411,,,,,,,,,,,,,,
2023/06/16/ 23:14:37::407,
Pitch: -61.9423904,,,,,,,,,,,,,,
2023/06/16/ 23:14:37::437,
Pitch: -61.9349365,,,,,,,,,,,,,,
2023/06/16/ 23:14:37::452,
Pitch: -61.9343796,,,,,,,,,,,,,,
2023/06/16/ 23:14:37::468,
Pitch: -61.9360886,,,,,,,,,,,,,,
2023/06/16/ 23:14:37::499,
Pitch: -61.9088402,,,,,,,,,,,,,,
2023/06/16/ 23:14:37::520,
Pitch: -61.8878136,,,,,,,,,,,,,,
2023/06/16/ 23:14:37::544,
Pitch: -61.8919830,,,,,,,,,,,,,,
2023/06/16/ 23:14:37::549,
Pitch: -61.8663445,,,,,,,,,,,,,,
2023/06/16/ 23:14:37::578,
Pitch: -61.8666229,,,,,,,,,,,,,,
2023/06/16/ 23:14:37::594,
Pitch: -61.8779030,,,,,,,,,,,,,,
2023/06/16/ 23:14:37::609,
Pitch: -61.8729019,,,,,,,,,,,,,,
2023/06/16/ 23:14:37::631,
Pitch: -61.8841362,,,,,,,,,,,,,,
2023/06/16/ 23:14:37::664,
Pitch: -61.8822098,,,,,,,,,,,,,,
2023/06/16/ 23:14:37::678,
Pitch: -61.8923950,,,,,,,,,,,,,,
2023/06/16/ 23:14:37::699,
Pitch: -61.9054146,,,,,,,,,,,,,,
2023/06/16/ 23:14:37::711,
Pitch: -61.9216423,,,,,,,,,,,,,,
2023/06/16/ 23:14:37::728,
Pitch: -61.9302597,,,,,,,,,,,,,,
2023/06/16/ 23:14:37::757,
Pitch: -61.9144974,,,,,,,,,,,,,,
2023/06/16/ 23:14:37::773,
Pitch: -61.8743362,,,,,,,,,,,,,,
2023/06/16/ 23:14:37::793,
Pitch: -61.8719482,,,,,,,,,,,,,,
2023/06/16/ 23:14:37::805,
Pitch: -61.8748817,,,,,,,,,,,,,,
2023/06/16/ 23:14:37::837,
Pitch: -61.8657227,,,,,,,,,,,,,,
2023/06/16/ 23:14:37::864,
Pitch: -61.8793373,,,,,,,,,,,,,,
2023/06/16/ 23:14:37::870,
Pitch: -61.8897018,,,,,,,,,,,,,,
2023/06/16/ 23:14:37::886,
Pitch: -61.8772621,,,,,,,,,,,,,,
2023/06/16/ 23:14:37::921,
Pitch: -61.8939705,,,,,,,,,,,,,,
2023/06/16/ 23:14:37::932,
Pitch: -61.9036522,,,,,,,,,,,,,,
2023/06/16/ 23:14:37::950,
Pitch: -61.8955917,,,,,,,,,,,,,,
2023/06/16/ 23:14:37::967,
Pitch: -61.8866997,,,,,,,,,,,,,,
2023/06/16/ 23:14:37::996,
Pitch: -61.8813934,,,,,,,,,,,,,,
2023/06/16/ 23:14:38::012,
Pitch: -61.8945045,,,,,,,,,,,,,,
2023/06/16/ 23:14:38::027,
Pitch: -61.9044724,,,,,,,,,,,,,,
2023/06/16/ 23:14:38::059,
Pitch: -61.9217873,,,,,,,,,,,,,,
2023/06/16/ 23:14:38::075,
Pitch: -61.9111290,,,,,,,,,,,,,,
2023/06/16/ 23:14:38::097,
Pitch: -61.9223557,,,,,,,,,,,,,,
2023/06/16/ 23:14:38::108,
Pitch: -61.9224663,,,,,,,,,,,,,,
2023/06/16/ 23:14:38::139,
Pitch: -61.9167290,,,,,,,,,,,,,,
2023/06/16/ 23:14:38::154,
Pitch: -61.9210625,,,,,,,,,,,,,,
2023/06/16/ 23:14:38::186,
Pitch: -61.9112129,,,,,,,,,,,,,,
2023/06/16/ 23:14:38::186,
Pitch: -61.8917389,,,,,,,,,,,,,,
2023/06/16/ 23:14:38::218,
Pitch: -61.9010086,,,,,,,,,,,,,,
2023/06/16/ 23:14:38::233,
Pitch: -61.8849258,,,,,,,,,,,,,,
2023/06/16/ 23:14:38::250,
Pitch: -61.8883896,,,,,,,,,,,,,,
2023/06/16/ 23:14:38::265,
Pitch: -61.8817902,,,,,,,,,,,,,,
2023/06/16/ 23:14:38::300,
Pitch: -61.8825150,,,,,,,,,,,,,,
2023/06/16/ 23:14:38::312,
Pitch: -61.8977509,,,,,,,,,,,,,,
2023/06/16/ 23:14:38::328,
Pitch: -61.9038010,,,,,,,,,,,,,,
2023/06/16/ 23:14:38::360,
Pitch: -61.9111481,,,,,,,,,,,,,,
2023/06/16/ 23:14:38::375,
Pitch: -61.8958244,,,,,,,,,,,,,,
2023/06/16/ 23:14:38::394,
Pitch: -61.8794632,,,,,,,,,,,,,,
2023/06/16/ 23:14:38::407,
Pitch: -61.8715591,,,,,,,,,,,,,,
2023/06/16/ 23:14:38::438,
Pitch: -61.8632774,,,,,,,,,,,,,,
2023/06/16/ 23:14:38::455,
Pitch: -61.8578033,,,,,,,,,,,,,,
2023/06/16/ 23:14:38::471,
Pitch: -61.8547592,,,,,,,,,,,,,,
2023/06/16/ 23:14:38::497,
Pitch: -61.8428154,,,,,,,,,,,,,,
2023/06/16/ 23:14:38::522,
Pitch: -61.8289146,,,,,,,,,,,,,,
2023/06/16/ 23:14:38::542,
Pitch: -61.8393478,,,,,,,,,,,,,,
2023/06/16/ 23:14:38::555,
Pitch: -61.8358459,,,,,,,,,,,,,,
2023/06/16/ 23:14:38::569,
Pitch: -61.8396683,,,,,,,,,,,,,,
2023/06/16/ 23:14:38::585,
Pitch: -61.8515358,,,,,,,,,,,,,,
2023/06/16/ 23:14:38::618,
Pitch: -61.8638268,,,,,,,,,,,,,,
2023/06/16/ 23:14:38::632,
Pitch: -61.8913879,,,,,,,,,,,,,,
2023/06/16/ 23:14:38::651,
Pitch: -61.8951836,,,,,,,,,,,,,,
2023/06/16/ 23:14:38::680,
Pitch: -61.9162941,,,,,,,,,,,,,,
2023/06/16/ 23:14:38::698,
Pitch: -61.9156647,,,,,,,,,,,,,,
2023/06/16/ 23:14:38::712,
Pitch: -61.8953476,,,,,,,,,,,,,,
2023/06/16/ 23:14:38::728,
Pitch: -61.9012451,,,,,,,,,,,,,,
2023/06/16/ 23:14:38::759,
Pitch: -61.8877144,,,,,,,,,,,,,,
2023/06/16/ 23:14:38::778,
Pitch: -61.8943367,,,,,,,,,,,,,,
2023/06/16/ 23:14:38::792,
Pitch: -61.8809395,,,,,,,,,,,,,,
2023/06/16/ 23:14:38::811,
Pitch: -61.8690605,,,,,,,,,,,,,,
2023/06/16/ 23:14:38::842,
Pitch: -61.8808250,,,,,,,,,,,,,,
2023/06/16/ 23:14:38::855,
Pitch: -61.8949661,,,,,,,,,,,,,,
2023/06/16/ 23:14:38::872,
Pitch: -61.9096680,,,,,,,,,,,,,,
2023/06/16/ 23:14:38::887,
Pitch: -61.9175224,,,,,,,,,,,,,,
2023/06/16/ 23:14:38::920,
Pitch: -61.9179344,,,,,,,,,,,,,,
2023/06/16/ 23:14:38::934,
Pitch: -61.9253464,,,,,,,,,,,,,,
2023/06/16/ 23:14:38::953,
Pitch: -61.9121284,,,,,,,,,,,,,,
2023/06/16/ 23:14:38::971,
Pitch: -61.9141731,,,,,,,,,,,,,,
2023/06/16/ 23:14:38::997,
Pitch: -61.9094658,,,,,,,,,,,,,,
2023/06/16/ 23:14:39::013,
Pitch: -61.9062119,,,,,,,,,,,,,,
2023/06/16/ 23:14:39::028,
Pitch: -61.9143791,,,,,,,,,,,,,,
2023/06/16/ 23:14:39::060,
Pitch: -61.9022675,,,,,,,,,,,,,,
2023/06/16/ 23:14:39::079,
Pitch: -61.8994217,,,,,,,,,,,,,,
2023/06/16/ 23:14:39::091,
Pitch: -61.9071960,,,,,,,,,,,,,,
2023/06/16/ 23:14:39::107,
Pitch: -61.9156532,,,,,,,,,,,,,,
2023/06/16/ 23:14:39::139,
Pitch: -61.9145660,,,,,,,,,,,,,,
2023/06/16/ 23:14:39::157,
Pitch: -61.9366493,,,,,,,,,,,,,,
2023/06/16/ 23:14:39::170,
Pitch: -61.9409714,,,,,,,,,,,,,,
2023/06/16/ 23:14:39::198,
Pitch: -61.9312210,,,,,,,,,,,,,,
2023/06/16/ 23:14:39::217,
Pitch: -61.9449692,,,,,,,,,,,,,,
2023/06/16/ 23:14:39::233,
Pitch: -61.9486694,,,,,,,,,,,,,,
2023/06/16/ 23:14:39::249,
Pitch: -61.9572754,,,,,,,,,,,,,,
2023/06/16/ 23:14:39::266,
Pitch: -61.9494667,,,,,,,,,,,,,,
2023/06/16/ 23:14:39::298,
Pitch: -61.9574280,,,,,,,,,,,,,,
2023/06/16/ 23:14:39::315,
Pitch: -61.9760323,,,,,,,,,,,,,,
2023/06/16/ 23:14:39::330,
Pitch: -61.9731064,,,,,,,,,,,,,,
2023/06/16/ 23:14:39::360,
Pitch: -61.9680481,,,,,,,,,,,,,,
2023/06/16/ 23:14:39::376,
Pitch: -61.9605179,,,,,,,,,,,,,,
2023/06/16/ 23:14:39::392,
Pitch: -61.9406395,,,,,,,,,,,,,,
2023/06/16/ 23:14:39::407,
Pitch: -61.9540062,,,,,,,,,,,,,,
2023/06/16/ 23:14:39::439,
Pitch: -61.9618721,,,,,,,,,,,,,,
2023/06/16/ 23:14:39::455,
Pitch: -61.9474449,,,,,,,,,,,,,,
2023/06/16/ 23:14:39::481,
Pitch: -61.9495850,,,,,,,,,,,,,,
2023/06/16/ 23:14:39::487,
Pitch: -61.9609756,,,,,,,,,,,,,,
2023/06/16/ 23:14:39::522,
Pitch: -61.9781799,,,,,,,,,,,,,,
2023/06/16/ 23:14:39::543,
Pitch: -61.9826126,,,,,,,,,,,,,,
2023/06/16/ 23:14:39::556,
Pitch: -61.9703178,,,,,,,,,,,,,,
2023/06/16/ 23:14:39::572,
Pitch: -61.9542656,,,,,,,,,,,,,,
2023/06/16/ 23:14:39::598,
Pitch: -61.9412270,,,,,,,,,,,,,,
2023/06/16/ 23:14:39::619,
Pitch: -61.9213753,,,,,,,,,,,,,,
2023/06/16/ 23:14:39::635,
Pitch: -61.9289055,,,,,,,,,,,,,,
2023/06/16/ 23:14:39::658,
Pitch: -61.9459305,,,,,,,,,,,,,,
2023/06/16/ 23:14:39::671,
Pitch: -61.9428177,,,,,,,,,,,,,,
2023/06/16/ 23:14:39::687,
Pitch: -61.9472961,,,,,,,,,,,,,,
2023/06/16/ 23:14:39::721,
Pitch: -61.9255981,,,,,,,,,,,,,,
2023/06/16/ 23:14:39::734,
Pitch: -61.9189568,,,,,,,,,,,,,,
2023/06/16/ 23:14:39::750,
Pitch: -61.9108772,,,,,,,,,,,,,,
2023/06/16/ 23:14:39::767,
Pitch: -61.9113770,,,,,,,,,,,,,,
2023/06/16/ 23:14:39::798,
Pitch: -61.9188347,,,,,,,,,,,,,,
2023/06/16/ 23:14:39::813,
Pitch: -61.9037819,,,,,,,,,,,,,,
2023/06/16/ 23:14:39::832,
Pitch: -61.9191208,,,,,,,,,,,,,,
2023/06/16/ 23:14:39::845,
Pitch: -61.9118156,,,,,,,,,,,,,,
2023/06/16/ 23:14:39::879,
Pitch: -61.9066048,,,,,,,,,,,,,,
2023/06/16/ 23:14:39::896,
Pitch: -61.8834076,,,,,,,,,,,,,,
2023/06/16/ 23:14:39::911,
Pitch: -61.8797188,,,,,,,,,,,,,,
2023/06/16/ 23:14:39::925,
Pitch: -61.8633957,,,,,,,,,,,,,,
2023/06/16/ 23:14:39::956,
Pitch: -61.8525963,,,,,,,,,,,,,,
2023/06/16/ 23:14:39::975,
Pitch: -61.8413811,,,,,,,,,,,,,,
2023/06/16/ 23:14:39::990,
Pitch: -61.8351288,,,,,,,,,,,,,,
2023/06/16/ 23:14:40::019,
Pitch: -61.8284454,,,,,,,,,,,,,,
2023/06/16/ 23:14:40::037,
Pitch: -61.8429604,,,,,,,,,,,,,,
2023/06/16/ 23:14:40::051,
Pitch: -61.8576698,,,,,,,,,,,,,,
2023/06/16/ 23:14:40::068,
Pitch: -61.8566132,,,,,,,,,,,,,,
2023/06/16/ 23:14:40::106,
Pitch: -61.8639030,,,,,,,,,,,,,,
2023/06/16/ 23:14:40::114,
Pitch: -61.8633347,,,,,,,,,,,,,,
2023/06/16/ 23:14:40::132,
Pitch: -61.8705597,,,,,,,,,,,,,,
2023/06/16/ 23:14:40::146,
Pitch: -61.8858261,,,,,,,,,,,,,,
2023/06/16/ 23:14:40::178,
Pitch: -61.8605080,,,,,,,,,,,,,,
2023/06/16/ 23:14:40::193,
Pitch: -61.8461800,,,,,,,,,,,,,,
2023/06/16/ 23:14:40::211,
Pitch: -61.8455582,,,,,,,,,,,,,,
2023/06/16/ 23:14:40::225,
Pitch: -61.8588371,,,,,,,,,,,,,,
2023/06/16/ 23:14:40::256,
Pitch: -61.8594475,,,,,,,,,,,,,,
2023/06/16/ 23:14:40::274,
Pitch: -61.8650856,,,,,,,,,,,,,,
2023/06/16/ 23:14:40::289,
Pitch: -61.8754539,,,,,,,,,,,,,,
2023/06/16/ 23:14:40::319,
Pitch: -61.8505402,,,,,,,,,,,,,,
2023/06/16/ 23:14:40::339,
Pitch: -61.8310509,,,,,,,,,,,,,,
2023/06/16/ 23:14:40::351,
Pitch: -61.8193321,,,,,,,,,,,,,,
2023/06/16/ 23:14:40::368,
Pitch: -61.8206596,,,,,,,,,,,,,,
2023/06/16/ 23:14:40::400,
Pitch: -61.8058434,,,,,,,,,,,,,,
2023/06/16/ 23:14:40::417,
Pitch: -61.8175163,,,,,,,,,,,,,,
2023/06/16/ 23:14:40::431,
Pitch: -61.8221626,,,,,,,,,,,,,,
2023/06/16/ 23:14:40::447,
Pitch: -61.8212776,,,,,,,,,,,,,,
2023/06/16/ 23:14:40::483,
Pitch: -61.8305206,,,,,,,,,,,,,,
2023/06/16/ 23:14:40::500,
Pitch: -61.8187485,,,,,,,,,,,,,,
2023/06/16/ 23:14:40::516,
Pitch: -61.8308525,,,,,,,,,,,,,,
2023/06/16/ 23:14:40::539,
Pitch: -61.8058357,,,,,,,,,,,,,,
2023/06/16/ 23:14:40::560,
Pitch: -61.8152771,,,,,,,,,,,,,,
2023/06/16/ 23:14:40::569,
Pitch: -61.8215370,,,,,,,,,,,,,,
2023/06/16/ 23:14:40::586,
Pitch: -61.8332977,,,,,,,,,,,,,,
2023/06/16/ 23:14:40::617,
Pitch: -61.8555603,,,,,,,,,,,,,,
2023/06/16/ 23:14:40::633,
Pitch: -61.8644218,,,,,,,,,,,,,,
2023/06/16/ 23:14:40::648,
Pitch: -61.8613892,,,,,,,,,,,,,,
2023/06/16/ 23:14:40::680,
Pitch: -61.8752594,,,,,,,,,,,,,,
2023/06/16/ 23:14:40::697,
Pitch: -61.8700714,,,,,,,,,,,,,,
2023/06/16/ 23:14:40::711,
Pitch: -61.8756256,,,,,,,,,,,,,,
2023/06/16/ 23:14:40::734,
Pitch: -61.8693466,,,,,,,,,,,,,,
2023/06/16/ 23:14:40::758,
Pitch: -61.8492203,,,,,,,,,,,,,,
2023/06/16/ 23:14:40::775,
Pitch: -61.8304214,,,,,,,,,,,,,,
2023/06/16/ 23:14:40::790,
Pitch: -61.8171883,,,,,,,,,,,,,,
2023/06/16/ 23:14:40::806,
Pitch: -61.8225327,,,,,,,,,,,,,,
2023/06/16/ 23:14:40::837,
Pitch: -61.8105392,,,,,,,,,,,,,,
2023/06/16/ 23:14:40::856,
Pitch: -61.8067932,,,,,,,,,,,,,,
2023/06/16/ 23:14:40::869,
Pitch: -61.8227806,,,,,,,,,,,,,,
2023/06/16/ 23:14:40::900,
Pitch: -61.8425789,,,,,,,,,,,,,,
2023/06/16/ 23:14:40::918,
Pitch: -61.8451614,,,,,,,,,,,,,,
2023/06/16/ 23:14:40::937,
Pitch: -61.8264618,,,,,,,,,,,,,,
2023/06/16/ 23:14:40::948,
Pitch: -61.8300972,,,,,,,,,,,,,,
2023/06/16/ 23:14:40::982,
Pitch: -61.8258133,,,,,,,,,,,,,,
2023/06/16/ 23:14:40::995,
Pitch: -61.8160667,,,,,,,,,,,,,,
2023/06/16/ 23:14:41::011,
Pitch: -61.8122559,,,,,,,,,,,,,,
2023/06/16/ 23:14:41::027,
Pitch: -61.8141670,,,,,,,,,,,,,,
2023/06/16/ 23:14:41::058,
Pitch: -61.8118896,,,,,,,,,,,,,,
2023/06/16/ 23:14:41::074,
Pitch: -61.8129883,,,,,,,,,,,,,,
2023/06/16/ 23:14:41::100,
Pitch: -61.8046341,,,,,,,,,,,,,,
2023/06/16/ 23:14:41::120,
Pitch: -61.8081284,,,,,,,,,,,,,,
2023/06/16/ 23:14:41::139,
Pitch: -61.8060188,,,,,,,,,,,,,,
2023/06/16/ 23:14:41::159,
Pitch: -61.8251190,,,,,,,,,,,,,,
2023/06/16/ 23:14:41::180,
Pitch: -61.8341980,,,,,,,,,,,,,,
2023/06/16/ 23:14:41::199,
Pitch: -61.8177757,,,,,,,,,,,,,,
2023/06/16/ 23:14:41::219,
Pitch: -61.7957993,,,,,,,,,,,,,,
2023/06/16/ 23:14:41::239,
Pitch: -61.7929382,,,,,,,,,,,,,,
2023/06/16/ 23:14:41::260,
Pitch: -61.8073692,,,,,,,,,,,,,,
2023/06/16/ 23:14:41::280,
Pitch: -61.8115959,,,,,,,,,,,,,,
2023/06/16/ 23:14:41::299,
Pitch: -61.8127518,,,,,,,,,,,,,,
2023/06/16/ 23:14:41::319,
Pitch: -61.8119125,,,,,,,,,,,,,,
2023/06/16/ 23:14:41::339,
Pitch: -61.8147812,,,,,,,,,,,,,,
2023/06/16/ 23:14:41::363,
Pitch: -61.8010674,,,,,,,,,,,,,,
2023/06/16/ 23:14:41::379,
Pitch: -61.8020477,,,,,,,,,,,,,,
2023/06/16/ 23:14:41::399,
Pitch: -61.7874756,,,,,,,,,,,,,,
2023/06/16/ 23:14:41::424,
Pitch: -61.7855186,,,,,,,,,,,,,,
2023/06/16/ 23:14:41::439,
Pitch: -61.8023987,,,,,,,,,,,,,,
2023/06/16/ 23:14:41::459,
Pitch: -61.7844925,,,,,,,,,,,,,,
2023/06/16/ 23:14:41::494,
Pitch: -61.7816391,,,,,,,,,,,,,,
2023/06/16/ 23:14:41::503,
Pitch: -61.7917137,,,,,,,,,,,,,,
2023/06/16/ 23:14:41::519,
Pitch: -61.8007545,,,,,,,,,,,,,,
2023/06/16/ 23:14:41::539,
Pitch: -61.8043556,,,,,,,,,,,,,,
2023/06/16/ 23:14:41::560,
Pitch: -61.8019218,,,,,,,,,,,,,,
2023/06/16/ 23:14:41::580,
Pitch: -61.7836151,,,,,,,,,,,,,,
2023/06/16/ 23:14:41::599,
Pitch: -61.8019753,,,,,,,,,,,,,,
2023/06/16/ 23:14:41::619,
Pitch: -61.7829666,,,,,,,,,,,,,,
2023/06/16/ 23:14:41::639,
Pitch: -61.7951317,,,,,,,,,,,,,,
2023/06/16/ 23:14:41::659,
Pitch: -61.8038940,,,,,,,,,,,,,,
2023/06/16/ 23:14:41::680,
Pitch: -61.7992706,,,,,,,,,,,,,,
2023/06/16/ 23:14:41::699,
Pitch: -61.7837791,,,,,,,,,,,,,,
2023/06/16/ 23:14:41::719,
Pitch: -61.7723007,,,,,,,,,,,,,,
2023/06/16/ 23:14:41::739,
Pitch: -61.8022614,,,,,,,,,,,,,,
2023/06/16/ 23:14:41::759,
Pitch: -61.8047829,,,,,,,,,,,,,,
2023/06/16/ 23:14:41::779,
Pitch: -61.7967758,,,,,,,,,,,,,,
2023/06/16/ 23:14:41::800,
Pitch: -61.7750740,,,,,,,,,,,,,,
2023/06/16/ 23:14:41::819,
Pitch: -61.7894897,,,,,,,,,,,,,,
2023/06/16/ 23:14:41::839,
Pitch: -61.7971992,,,,,,,,,,,,,,
2023/06/16/ 23:14:41::860,
Pitch: -61.8010063,,,,,,,,,,,,,,
2023/06/16/ 23:14:41::879,
Pitch: -61.7990417,,,,,,,,,,,,,,
2023/06/16/ 23:14:41::899,
Pitch: -61.7887383,,,,,,,,,,,,,,
2023/06/16/ 23:14:41::921,
Pitch: -61.8068352,,,,,,,,,,,,,,
2023/06/16/ 23:14:41::939,
Pitch: -61.8138924,,,,,,,,,,,,,,
2023/06/16/ 23:14:41::959,
Pitch: -61.8308678,,,,,,,,,,,,,,
2023/06/16/ 23:14:41::980,
Pitch: -61.8435135,,,,,,,,,,,,,,
2023/06/16/ 23:14:41::999,
Pitch: -61.8385811,,,,,,,,,,,,,,
2023/06/16/ 23:14:42::023,
Pitch: -61.8266373,,,,,,,,,,,,,,
2023/06/16/ 23:14:42::041,
Pitch: -61.8412247,,,,,,,,,,,,,,
2023/06/16/ 23:14:42::060,
Pitch: -61.8283310,,,,,,,,,,,,,,
2023/06/16/ 23:14:42::079,
Pitch: -61.8231316,,,,,,,,,,,,,,
2023/06/16/ 23:14:42::103,
Pitch: -61.8144608,,,,,,,,,,,,,,
2023/06/16/ 23:14:42::119,
Pitch: -61.8244400,,,,,,,,,,,,,,
2023/06/16/ 23:14:42::139,
Pitch: -61.8386574,,,,,,,,,,,,,,
2023/06/16/ 23:14:42::165,
Pitch: -61.8512497,,,,,,,,,,,,,,
2023/06/16/ 23:14:42::179,
Pitch: -61.8429146,,,,,,,,,,,,,,
2023/06/16/ 23:14:42::199,
Pitch: -61.8368225,,,,,,,,,,,,,,
2023/06/16/ 23:14:42::225,
Pitch: -61.8396187,,,,,,,,,,,,,,
2023/06/16/ 23:14:42::243,
Pitch: -61.8247414,,,,,,,,,,,,,,
2023/06/16/ 23:14:42::259,
Pitch: -61.8308563,,,,,,,,,,,,,,
2023/06/16/ 23:14:42::279,
Pitch: -61.8331985,,,,,,,,,,,,,,
2023/06/16/ 23:14:42::300,
Pitch: -61.8260307,,,,,,,,,,,,,,
2023/06/16/ 23:14:42::319,
Pitch: -61.8334770,,,,,,,,,,,,,,
2023/06/16/ 23:14:42::339,
Pitch: -61.8232994,,,,,,,,,,,,,,
2023/06/16/ 23:14:42::359,
Pitch: -61.8027763,,,,,,,,,,,,,,
2023/06/16/ 23:14:42::379,
Pitch: -61.8233185,,,,,,,,,,,,,,
2023/06/16/ 23:14:42::399,
Pitch: -61.8308449,,,,,,,,,,,,,,
2023/06/16/ 23:14:42::420,
Pitch: -61.8423004,,,,,,,,,,,,,,
2023/06/16/ 23:14:42::439,
Pitch: -61.8373489,,,,,,,,,,,,,,
2023/06/16/ 23:14:42::459,
Pitch: -61.8264580,,,,,,,,,,,,,,
2023/06/16/ 23:14:42::481,
Pitch: -61.8288841,,,,,,,,,,,,,,
2023/06/16/ 23:14:42::499,
Pitch: -61.8243027,,,,,,,,,,,,,,
2023/06/16/ 23:14:42::519,
Pitch: -61.8200188,,,,,,,,,,,,,,
2023/06/16/ 23:14:42::543,
Pitch: -61.8313866,,,,,,,,,,,,,,
2023/06/16/ 23:14:42::559,
Pitch: -61.8389206,,,,,,,,,,,,,,
2023/06/16/ 23:14:42::580,
Pitch: -61.8175697,,,,,,,,,,,,,,
2023/06/16/ 23:14:42::602,
Pitch: -61.8155174,,,,,,,,,,,,,,
2023/06/16/ 23:14:42::619,
Pitch: -61.8334808,,,,,,,,,,,,,,
2023/06/16/ 23:14:42::639,
Pitch: -61.8369255,,,,,,,,,,,,,,
2023/06/16/ 23:14:42::665,
Pitch: -61.8161163,,,,,,,,,,,,,,
2023/06/16/ 23:14:42::684,
Pitch: -61.8064003,,,,,,,,,,,,,,
2023/06/16/ 23:14:42::699,
Pitch: -61.8011208,,,,,,,,,,,,,,
2023/06/16/ 23:14:42::719,
Pitch: -61.8056412,,,,,,,,,,,,,,
2023/06/16/ 23:14:42::739,
Pitch: -61.8067474,,,,,,,,,,,,,,
2023/06/16/ 23:14:42::759,
Pitch: -61.8216400,,,,,,,,,,,,,,
2023/06/16/ 23:14:42::779,
