RX Date/Time,Pitch(field 1),Motor Setpoint(field 2),Pitch Error(field 3),Pitch Setpoint(field 4),Linear Acceleration(field 5),Acceleration Setpoint(field 6),Acceleration Error(field 7),Linear Speed(field 8),Linear Speed Setpoint(field 9),Linear Speed Error(field 10)
2023/06/16/ 23:38:05::556,
Pitch: -0.3016542,MotorSetpoint: -15.6034832,PitchError: -1.1986468,PitchSetpoint: -1.5003010,LinearAccel: -21.6346931,AccelSetpoint: 0.0000000,AccelError: 21.6346931,Linear Speed: 0.0855988,speedSetpoint: 0.0000000,SpeedError: -0.0855988,
2023/06/16/ 23:38:05::570,
Pitch: -0.4661873,MotorSetpoint: -19.9091892,PitchError: -1.0341136,PitchSetpoint: -1.5003010,LinearAccel: -51.0063858,AccelSetpoint: 0.0000000,AccelError: 51.0063858,Linear Speed: -0.9345289,speedSetpoint: 0.0000000,SpeedError: 0.9345289,
2023/06/16/ 23:38:05::604,
Pitch: -0.6188254,MotorSetpoint: -23.4724789,PitchError: -0.8031082,PitchSetpoint: -1.4219335,LinearAccel: -67.1294022,AccelSetpoint: 0.0000000,AccelError: 67.1294022,Linear Speed: -2.2771170,speedSetpoint: 0.0000000,SpeedError: 2.2771170,
2023/06/16/ 23:38:05::633,
Pitch: -0.7687441,MotorSetpoint: -23.9901218,PitchError: -0.6531895,PitchSetpoint: -1.4219335,LinearAccel: -74.5743637,AccelSetpoint: 0.0000000,AccelError: 74.5743637,Linear Speed: -3.7686043,speedSetpoint: 0.0000000,SpeedError: 3.7686043,
2023/06/16/ 23:38:05::658,
Pitch: -0.9340512,MotorSetpoint: -24.6589832,PitchError: -0.4878823,PitchSetpoint: -1.4219335,LinearAccel: -67.8758850,AccelSetpoint: 0.0000000,AccelError: 67.8758850,Linear Speed: -5.1261220,speedSetpoint: 0.0000000,SpeedError: 5.1261220,
2023/06/16/ 23:38:05::658,
Pitch: -1.2555994,MotorSetpoint: -21.6361065,PitchError: -0.1144944,PitchSetpoint: -1.3700938,LinearAccel: -53.8254128,AccelSetpoint: 0.0000000,AccelError: 53.8254128,Linear Speed: -6.5794082,speedSetpoint: 0.0000000,SpeedError: 6.5794082,
2023/06/16/ 23:38:05::693,
Pitch: -1.3456603,MotorSetpoint: -19.8060341,PitchError: -0.0244335,PitchSetpoint: -1.3700938,LinearAccel: -21.3220119,AccelSetpoint: 0.0000000,AccelError: 21.3220119,Linear Speed: -7.0484924,speedSetpoint: 0.0000000,SpeedError: 7.0484924,
2023/06/16/ 23:38:05::719,
Pitch: -1.5302169,MotorSetpoint: -15.5569324,PitchError: 0.1601231,PitchSetpoint: -1.3700938,LinearAccel: -90.6169891,AccelSetpoint: 0.0000000,AccelError: 90.6169891,Linear Speed: -8.8608322,speedSetpoint: 0.0000000,SpeedError: 8.8608322,
2023/06/16/ 23:38:05::762,
Pitch: -1.5073543,MotorSetpoint: -15.6832209,PitchError: 0.1989514,PitchSetpoint: -1.3084029,LinearAccel: -60.5509682,AccelSetpoint: 0.0000000,AccelError: 60.5509682,Linear Speed: -9.8901987,speedSetpoint: 0.0000000,SpeedError: 9.8901987,
2023/06/16/ 23:38:05::762,
Pitch: -1.5115979,MotorSetpoint: -13.5338068,PitchError: 0.1376743,PitchSetpoint: -1.3084029,LinearAccel: -46.4592438,AccelSetpoint: 0.0000000,AccelError: 46.4592438,Linear Speed: -10.8658428,speedSetpoint: 0.0000000,SpeedError: 10.8658428,
2023/06/16/ 23:38:05::794,
Pitch: -1.4266015,MotorSetpoint: -14.4826479,PitchError: 0.1181986,PitchSetpoint: -1.3084029,LinearAccel: -19.8181286,AccelSetpoint: 0.0000000,AccelError: 19.8181286,Linear Speed: -11.4009323,speedSetpoint: 0.0000000,SpeedError: 11.4009323,
2023/06/16/ 23:38:05::794,
