RX Date/Time,Pitch(field 1),Motor Setpoint(field 2),Pitch Error(field 3),Pitch Setpoint(field 4),Linear Acceleration(field 5),Acceleration Setpoint(field 6),Acceleration Error(field 7)
Pitch: -1.8369348,MotorSetpoint: 18.7932758,PitchError: 0.3853148,PitchSetpoint: -1.4516200,LinearAccel: 5.7962236,AccelSetpoint: 0.0000000,AccelError: -5.7962236,
2023/06/16/ 23:31:01::639,
Pitch: -1.4009013,MotorSetpoint: 9.5174074,PitchError: -0.0049300,PitchSetpoint: -1.4058313,LinearAccel: -39.4305000,AccelSetpoint: 0.0000000,AccelError: 39.4305000,
2023/06/16/ 23:31:01::640,
Pitch: -0.9174584,MotorSetpoint: -2.9032927,PitchError: -0.4883729,PitchSetpoint: -1.4058313,LinearAccel: -41.0131340,AccelSetpoint: 0.0000000,AccelError: 41.0131340,
2023/06/16/ 23:31:01::716,
Pitch: -0.3735353,MotorSetpoint: -21.3600616,PitchError: -1.0322961,PitchSetpoint: -1.4058313,LinearAccel: -35.6006851,AccelSetpoint: 0.0000000,AccelError: 35.6006851,
2023/06/16/ 23:31:01::716,
Pitch: -0.2572407,MotorSetpoint: -32.1931801,PitchError: -1.1367431,PitchSetpoint: -1.3939838,LinearAccel: -15.7878752,AccelSetpoint: 0.0000000,AccelError: 15.7878752,
2023/06/16/ 23:31:01::717,
Pitch: -0.5233947,MotorSetpoint: -33.2814293,PitchError: -0.8705891,PitchSetpoint: -1.3939838,LinearAccel: -9.2283487,AccelSetpoint: 0.0000000,AccelError: 9.2283487,
2023/06/16/ 23:31:01::717,
Pitch: -0.9900506,MotorSetpoint: -27.3703918,PitchError: -0.4039333,PitchSetpoint: -1.3939838,LinearAccel: -22.5882053,AccelSetpoint: 0.0000000,AccelError: 22.5882053,
2023/06/16/ 23:31:01::772,
Pitch: -1.4189392,MotorSetpoint: -19.2099800,PitchError: 0.0297009,PitchSetpoint: -1.3892384,LinearAccel: -6.3229799,AccelSetpoint: 0.0000000,AccelError: 6.3229799,
2023/06/16/ 23:31:01::772,
Pitch: -1.8015882,MotorSetpoint: -9.1264591,PitchError: 0.4123498,PitchSetpoint: -1.3892384,LinearAccel: 43.9528236,AccelSetpoint: 0.0000000,AccelError: -43.9528236,
2023/06/16/ 23:31:01::773,
Pitch: -2.2099209,MotorSetpoint: 4.3162260,PitchError: 0.8206825,PitchSetpoint: -1.3892384,LinearAccel: 18.3288097,AccelSetpoint: 0.0000000,AccelError: -18.3288097,
2023/06/16/ 23:31:01::801,
Pitch: -2.4196038,MotorSetpoint: 15.3567324,PitchError: 0.9963865,PitchSetpoint: -1.4232173,LinearAccel: 28.2215481,AccelSetpoint: 0.0000000,AccelError: -28.2215481,
2023/06/16/ 23:31:01::829,
Pitch: -2.3825703,MotorSetpoint: 20.3821774,PitchError: 0.9593530,PitchSetpoint: -1.4232173,LinearAccel: 6.8214417,AccelSetpoint: 0.0000000,AccelError: -6.8214417,
2023/06/16/ 23:31:01::830,
Pitch: -2.0851576,MotorSetpoint: 18.8639259,PitchError: 0.6619403,PitchSetpoint: -1.4232173,LinearAccel: 9.3153000,AccelSetpoint: 0.0000000,AccelError: -9.3153000,
2023/06/16/ 23:31:01::844,
Pitch: -1.7163556,MotorSetpoint: 13.3655853,PitchError: 0.2962059,PitchSetpoint: -1.4201497,LinearAccel: 1.4022708,AccelSetpoint: 0.0000000,AccelError: -1.4022708,
2023/06/16/ 23:31:01::864,
Pitch: -1.3555906,MotorSetpoint: 5.5790009,PitchError: -0.0645591,PitchSetpoint: -1.4201497,LinearAccel: -7.0223327,AccelSetpoint: 0.0000000,AccelError: 7.0223327,
2023/06/16/ 23:31:01::888,
Pitch: -1.0631372,MotorSetpoint: -2.9855790,PitchError: -0.3570125,PitchSetpoint: -1.4201497,LinearAccel: -25.1310825,AccelSetpoint: 0.0000000,AccelError: 25.1310825,
2023/06/16/ 23:31:01::911,
Pitch: -0.8353415,MotorSetpoint: -11.9100552,PitchError: -0.5665601,PitchSetpoint: -1.4019016,LinearAccel: -15.4408693,AccelSetpoint: 0.0000000,AccelError: 15.4408693,
2023/06/16/ 23:31:01::934,
Pitch: -0.6474932,MotorSetpoint: -20.9332657,PitchError: -0.7544084,PitchSetpoint: -1.4019016,LinearAccel: 11.9076605,AccelSetpoint: 0.0000000,AccelError: -11.9076605,
2023/06/16/ 23:31:01::958,
Pitch: -0.8463481,MotorSetpoint: -21.2509422,PitchError: -0.5555535,PitchSetpoint: -1.4019016,LinearAccel: -7.5698853,AccelSetpoint: 0.0000000,AccelError: 7.5698853,
2023/06/16/ 23:31:01::970,
Pitch: -1.1317304,MotorSetpoint: -17.8674126,PitchError: -0.2697012,PitchSetpoint: -1.4014317,LinearAccel: -2.6085973,AccelSetpoint: 0.0000000,AccelError: 2.6085973,
2023/06/16/ 23:31:01::986,
Pitch: -1.4372455,MotorSetpoint: -11.9263535,PitchError: 0.0358138,PitchSetpoint: -1.4014317,LinearAccel: 1.7650366,AccelSetpoint: 0.0000000,AccelError: -1.7650366,
2023/06/16/ 23:31:02::016,
Pitch: -1.6956849,MotorSetpoint: -5.0977044,PitchError: 0.2942532,PitchSetpoint: -1.4014317,LinearAccel: 19.0986977,AccelSetpoint: 0.0000000,AccelError: -19.0986977,
2023/06/16/ 23:31:02::025,
Pitch: -1.9099772,MotorSetpoint: 2.3989024,PitchError: 0.4841481,PitchSetpoint: -1.4258291,LinearAccel: 20.5393906,AccelSetpoint: 0.0000000,AccelError: -20.5393906,
2023/06/16/ 23:31:02::045,
Pitch: -2.0211713,MotorSetpoint: 8.0127106,PitchError: 0.5953423,PitchSetpoint: -1.4258291,LinearAccel: 38.5904427,AccelSetpoint: 0.0000000,AccelError: -38.5904427,
2023/06/16/ 23:31:02::080,
Pitch: -2.1032889,MotorSetpoint: 14.1755028,PitchError: 0.6774598,PitchSetpoint: -1.4258291,LinearAccel: 21.6419029,AccelSetpoint: 0.0000000,AccelError: -21.6419029,
2023/06/16/ 23:31:02::091,
Pitch: -2.0121875,MotorSetpoint: 16.2948418,PitchError: 0.5314637,PitchSetpoint: -1.4807237,LinearAccel: 49.9867935,AccelSetpoint: 0.0000000,AccelError: -49.9867935,
2023/06/16/ 23:31:02::105,
Pitch: -1.9121258,MotorSetpoint: 16.0955276,PitchError: 0.4314021,PitchSetpoint: -1.4807237,LinearAccel: 19.9140759,AccelSetpoint: 0.0000000,AccelError: -19.9140759,
2023/06/16/ 23:31:02::139,
Pitch: -1.6930128,MotorSetpoint: 13.1005192,PitchError: 0.2122891,PitchSetpoint: -1.4807237,LinearAccel: 21.1943932,AccelSetpoint: 0.0000000,AccelError: -21.1943932,
2023/06/16/ 23:31:02::149,
Pitch: -1.4929028,MotorSetpoint: 9.0860157,PitchError: -0.0013462,PitchSetpoint: -1.4942490,LinearAccel: 18.7340565,AccelSetpoint: 0.0000000,AccelError: -18.7340565,
2023/06/16/ 23:31:02::173,
Pitch: -1.3428112,MotorSetpoint: 4.6409178,PitchError: -0.1514378,PitchSetpoint: -1.4942490,LinearAccel: -2.9069870,AccelSetpoint: 0.0000000,AccelError: 2.9069870,
2023/06/16/ 23:31:02::186,
Pitch: -1.1903249,MotorSetpoint: -0.6793680,PitchError: -0.3039241,PitchSetpoint: -1.4942490,LinearAccel: 5.3411484,AccelSetpoint: 0.0000000,AccelError: -5.3411484,
2023/06/16/ 23:31:02::207,
Pitch: -1.1642170,MotorSetpoint: -3.6878438,PitchError: -0.3157105,PitchSetpoint: -1.4799275,LinearAccel: -9.5992746,AccelSetpoint: 0.0000000,AccelError: 9.5992746,
2023/06/16/ 23:31:02::226,
Pitch: -1.1633873,MotorSetpoint: -5.8415384,PitchError: -0.3165402,PitchSetpoint: -1.4799275,LinearAccel: -9.0475788,AccelSetpoint: 0.0000000,AccelError: 9.0475788,
2023/06/16/ 23:31:02::246,
Pitch: -1.2112827,MotorSetpoint: -6.9987555,PitchError: -0.2686448,PitchSetpoint: -1.4799275,LinearAccel: -8.5454416,AccelSetpoint: 0.0000000,AccelError: 8.5454416,
2023/06/16/ 23:31:02::267,
Pitch: -1.2975230,MotorSetpoint: -6.8036337,PitchError: -0.1675699,PitchSetpoint: -1.4650929,LinearAccel: -14.0867386,AccelSetpoint: 0.0000000,AccelError: 14.0867386,
2023/06/16/ 23:31:02::286,
Pitch: -1.3800112,MotorSetpoint: -5.7141099,PitchError: -0.0850817,PitchSetpoint: -1.4650929,LinearAccel: -8.3487978,AccelSetpoint: 0.0000000,AccelError: 8.3487978,
2023/06/16/ 23:31:02::310,
Pitch: -1.4740837,MotorSetpoint: -4.0301871,PitchError: 0.0089908,PitchSetpoint: -1.4650929,LinearAccel: -3.5906868,AccelSetpoint: 0.0000000,AccelError: 3.5906868,
2023/06/16/ 23:31:02::335,
Pitch: -1.5623819,MotorSetpoint: -1.8339331,PitchError: 0.1070287,PitchSetpoint: -1.4553531,LinearAccel: -10.3607883,AccelSetpoint: 0.0000000,AccelError: 10.3607883,
2023/06/16/ 23:31:02::352,
Pitch: -1.6148641,MotorSetpoint: 0.2923019,PitchError: 0.1595110,PitchSetpoint: -1.4553531,LinearAccel: -14.5019741,AccelSetpoint: 0.0000000,AccelError: 14.5019741,
2023/06/16/ 23:31:02::366,
Pitch: -1.5897526,MotorSetpoint: 0.5095248,PitchError: 0.1343994,PitchSetpoint: -1.4553531,LinearAccel: 3.9818375,AccelSetpoint: 0.0000000,AccelError: -3.9818375,
2023/06/16/ 23:31:02::391,
Pitch: -1.5978080,MotorSetpoint: 1.4607215,PitchError: 0.1253207,PitchSetpoint: -1.4724873,LinearAccel: 13.2063541,AccelSetpoint: 0.0000000,AccelError: -13.2063541,
2023/06/16/ 23:31:02::404,
Pitch: -1.6242025,MotorSetpoint: 2.5160086,PitchError: 0.1517152,PitchSetpoint: -1.4724873,LinearAccel: -8.9680548,AccelSetpoint: 0.0000000,AccelError: 8.9680548,
2023/06/16/ 23:31:02::425,
Pitch: -1.5631579,MotorSetpoint: 1.7469535,PitchError: 0.0906706,PitchSetpoint: -1.4724873,LinearAccel: 5.1320162,AccelSetpoint: 0.0000000,AccelError: -5.1320162,
2023/06/16/ 23:31:02::445,
Pitch: -1.5282269,MotorSetpoint: 1.2612250,PitchError: 0.0719771,PitchSetpoint: -1.4562497,LinearAccel: -12.0313377,AccelSetpoint: 0.0000000,AccelError: 12.0313377,
2023/06/16/ 23:31:02::465,
Pitch: -1.4519309,MotorSetpoint: -0.1478896,PitchError: -0.0043188,PitchSetpoint: -1.4562497,LinearAccel: 4.7309580,AccelSetpoint: 0.0000000,AccelError: -4.7309580,
2023/06/16/ 23:31:02::485,
Pitch: -1.3533567,MotorSetpoint: -3.0276289,PitchError: -0.1028930,PitchSetpoint: -1.4562497,LinearAccel: -11.6291761,AccelSetpoint: 0.0000000,AccelError: 11.6291761,
2023/06/16/ 23:31:02::505,
Pitch: -1.3126087,MotorSetpoint: -5.0504451,PitchError: -0.1233952,PitchSetpoint: -1.4360039,LinearAccel: -19.0722694,AccelSetpoint: 0.0000000,AccelError: 19.0722694,
2023/06/16/ 23:31:02::525,
Pitch: -1.2860618,MotorSetpoint: -6.4434271,PitchError: -0.1499422,PitchSetpoint: -1.4360039,LinearAccel: -19.0474148,AccelSetpoint: 0.0000000,AccelError: 19.0474148,
2023/06/16/ 23:31:02::545,
Pitch: -1.2964414,MotorSetpoint: -7.4440908,PitchError: -0.1395625,PitchSetpoint: -1.4360039,LinearAccel: -12.2173433,AccelSetpoint: 0.0000000,AccelError: 12.2173433,
2023/06/16/ 23:31:02::565,
Pitch: -1.3411133,MotorSetpoint: -7.4556956,PitchError: -0.0715787,PitchSetpoint: -1.4126921,LinearAccel: -22.7062473,AccelSetpoint: 0.0000000,AccelError: 22.7062473,
2023/06/16/ 23:31:02::586,
Pitch: -1.3664569,MotorSetpoint: -7.0516663,PitchError: -0.0462352,PitchSetpoint: -1.4126921,LinearAccel: -5.2497387,AccelSetpoint: 0.0000000,AccelError: 5.2497387,
2023/06/16/ 23:31:02::605,
Pitch: -1.4408770,MotorSetpoint: -5.6085839,PitchError: 0.0281849,PitchSetpoint: -1.4126921,LinearAccel: -17.9485207,AccelSetpoint: 0.0000000,AccelError: 17.9485207,
2023/06/16/ 23:31:02::625,
Pitch: -1.4848038,MotorSetpoint: -4.4606676,PitchError: 0.0876476,PitchSetpoint: -1.3971562,LinearAccel: -16.5602074,AccelSetpoint: 0.0000000,AccelError: 16.5602074,
2023/06/16/ 23:31:02::644,
Pitch: -1.4785334,MotorSetpoint: -3.9329839,PitchError: 0.0813771,PitchSetpoint: -1.3971562,LinearAccel: -17.3963203,AccelSetpoint: 0.0000000,AccelError: 17.3963203,
2023/06/16/ 23:31:02::666,
Pitch: -1.4449601,MotorSetpoint: -4.4923067,PitchError: 0.0478039,PitchSetpoint: -1.3971562,LinearAccel: -13.9328947,AccelSetpoint: 0.0000000,AccelError: 13.9328947,
2023/06/16/ 23:31:02::685,
Pitch: -1.4072297,MotorSetpoint: -5.3978786,PitchError: 0.0276955,PitchSetpoint: -1.3795341,LinearAccel: -17.4703712,AccelSetpoint: 0.0000000,AccelError: 17.4703712,
2023/06/16/ 23:31:02::710,
Pitch: -1.3639005,MotorSetpoint: -6.2444944,PitchError: -0.0156336,PitchSetpoint: -1.3795341,LinearAccel: -14.4585133,AccelSetpoint: 0.0000000,AccelError: 14.4585133,
2023/06/16/ 23:31:02::724,
Pitch: -1.3396757,MotorSetpoint: -7.2350273,PitchError: -0.0398585,PitchSetpoint: -1.3795341,LinearAccel: -18.7701225,AccelSetpoint: 0.0000000,AccelError: 18.7701225,
2023/06/16/ 23:31:02::745,
Pitch: -1.3101192,MotorSetpoint: -8.5460300,PitchError: -0.0503969,PitchSetpoint: -1.3605161,LinearAccel: -18.7969933,AccelSetpoint: 0.0000000,AccelError: 18.7969933,
2023/06/16/ 23:31:02::768,
Pitch: -1.2820352,MotorSetpoint: -9.2320356,PitchError: -0.0784808,PitchSetpoint: -1.3605161,LinearAccel: -21.6430416,AccelSetpoint: 0.0000000,AccelError: 21.6430416,
2023/06/16/ 23:31:02::785,
Pitch: -1.3046899,MotorSetpoint: -9.6275015,PitchError: -0.0558262,PitchSetpoint: -1.3605161,LinearAccel: -18.0307140,AccelSetpoint: 0.0000000,AccelError: 18.0307140,
2023/06/16/ 23:31:02::806,
Pitch: -1.3111559,MotorSetpoint: -10.0949793,PitchError: -0.0241400,PitchSetpoint: -1.3352959,LinearAccel: -24.3025303,AccelSetpoint: 0.0000000,AccelError: 24.3025303,
2023/06/16/ 23:31:02::830,
Pitch: -1.2954837,MotorSetpoint: -10.4379644,PitchError: -0.0398122,PitchSetpoint: -1.3352959,LinearAccel: -20.5511341,AccelSetpoint: 0.0000000,AccelError: 20.5511341,
2023/06/16/ 23:31:02::845,
Pitch: -1.2933289,MotorSetpoint: -11.0342855,PitchError: -0.0419670,PitchSetpoint: -1.3352959,LinearAccel: -25.0890007,AccelSetpoint: 0.0000000,AccelError: 25.0890007,
2023/06/16/ 23:31:02::865,
Pitch: -1.2732964,MotorSetpoint: -12.1345882,PitchError: -0.0404963,PitchSetpoint: -1.3137927,LinearAccel: -21.9031563,AccelSetpoint: 0.0000000,AccelError: 21.9031563,
2023/06/16/ 23:31:02::889,
Pitch: -1.2683469,MotorSetpoint: -12.3918333,PitchError: -0.0454458,PitchSetpoint: -1.3137927,LinearAccel: -31.0070534,AccelSetpoint: 0.0000000,AccelError: 31.0070534,
2023/06/16/ 23:31:02::906,
Pitch: -1.2415324,MotorSetpoint: -13.7113705,PitchError: -0.1130357,PitchSetpoint: -1.3137927,LinearAccel: -32.8511238,AccelSetpoint: 0.0000000,AccelError: 32.8511238,
2023/06/16/ 23:31:02::926,
Pitch: -1.1632158,MotorSetpoint: -16.6242256,PitchError: -0.1372906,PitchSetpoint: -1.3005064,LinearAccel: -14.5173550,AccelSetpoint: 0.0000000,AccelError: 14.5173550,
2023/06/16/ 23:31:02::950,
Pitch: -1.1988890,MotorSetpoint: -16.6590004,PitchError: -0.1016173,PitchSetpoint: -1.3005064,LinearAccel: -14.2152309,AccelSetpoint: 0.0000000,AccelError: 14.2152309,
2023/06/16/ 23:31:02::965,
Pitch: -1.2815061,MotorSetpoint: -15.4442072,PitchError: -0.0190003,PitchSetpoint: -1.3005064,LinearAccel: -17.2358990,AccelSetpoint: 0.0000000,AccelError: 17.2358990,
2023/06/16/ 23:31:02::986,
Pitch: -1.3462061,MotorSetpoint: -14.1302843,PitchError: 0.0525131,PitchSetpoint: -1.2936929,LinearAccel: -7.9139237,AccelSetpoint: 0.0000000,AccelError: 7.9139237,
2023/06/16/ 23:31:03::011,
Pitch: -1.4163291,MotorSetpoint: -12.0208130,PitchError: 0.1226362,PitchSetpoint: -1.2936929,LinearAccel: -11.8334293,AccelSetpoint: 0.0000000,AccelError: 11.8334293,
2023/06/16/ 23:31:03::026,
Pitch: -1.4453167,MotorSetpoint: -10.6522455,PitchError: 0.1516237,PitchSetpoint: -1.2936929,LinearAccel: -20.8344460,AccelSetpoint: 0.0000000,AccelError: 20.8344460,
2023/06/16/ 23:31:03::045,
Pitch: -1.4036795,MotorSetpoint: -10.9766340,PitchError: 0.1060828,PitchSetpoint: -1.2917899,LinearAccel: -2.7617931,AccelSetpoint: 0.0000000,AccelError: 2.7617931,
2023/06/16/ 23:31:03::065,
Pitch: -1.3678409,MotorSetpoint: -11.3769331,PitchError: 0.0760510,PitchSetpoint: -1.2917899,LinearAccel: -3.4977913,AccelSetpoint: 0.0000000,AccelError: 3.4977913,
2023/06/16/ 23:31:03::084,
Pitch: -1.3637608,MotorSetpoint: -11.2014866,PitchError: 0.0719709,PitchSetpoint: -1.2917899,LinearAccel: 0.0333786,AccelSetpoint: 0.0000000,AccelError: -0.0333786,
2023/06/16/ 23:31:03::105,
Pitch: -1.3752085,MotorSetpoint: -10.6270094,PitchError: 0.0954161,PitchSetpoint: -1.2797924,LinearAccel: -10.6780529,AccelSetpoint: 0.0000000,AccelError: 10.6780529,
2023/06/16/ 23:31:03::125,
Pitch: -1.3456833,MotorSetpoint: -10.7481441,PitchError: 0.0658909,PitchSetpoint: -1.2797924,LinearAccel: -0.9451866,AccelSetpoint: 0.0000000,AccelError: 0.9451866,
2023/06/16/ 23:31:03::149,
Pitch: -1.3401129,MotorSetpoint: -10.6630945,PitchError: 0.0603205,PitchSetpoint: -1.2797924,LinearAccel: -7.8588014,AccelSetpoint: 0.0000000,AccelError: 7.8588014,
2023/06/16/ 23:31:03::165,
Pitch: -1.3085304,MotorSetpoint: -11.3164892,PitchError: 0.0389823,PitchSetpoint: -1.2695482,LinearAccel: -10.3062153,AccelSetpoint: 0.0000000,AccelError: 10.3062153,
2023/06/16/ 23:31:03::185,
Pitch: -1.2658027,MotorSetpoint: -12.2156630,PitchError: -0.0685716,PitchSetpoint: -1.2695482,LinearAccel: -18.9449787,AccelSetpoint: 0.0000000,AccelError: 18.9449787,
2023/06/16/ 23:31:03::206,
Pitch: -1.1386583,MotorSetpoint: -15.9111567,PitchError: -0.1308899,PitchSetpoint: -1.2695482,LinearAccel: -13.6195192,AccelSetpoint: 0.0000000,AccelError: 13.6195192,
2023/06/16/ 23:31:03::225,
Pitch: -1.1027075,MotorSetpoint: -18.0511169,PitchError: -0.1511967,PitchSetpoint: -1.2539042,LinearAccel: -14.8813725,AccelSetpoint: 0.0000000,AccelError: 14.8813725,
2023/06/16/ 23:31:03::245,
Pitch: -1.1251147,MotorSetpoint: -18.4575596,PitchError: -0.1287895,PitchSetpoint: -1.2539042,LinearAccel: -21.9589233,AccelSetpoint: 0.0000000,AccelError: 21.9589233,
2023/06/16/ 23:31:03::270,
Pitch: -1.1513767,MotorSetpoint: -18.9262028,PitchError: -0.1025275,PitchSetpoint: -1.2539042,LinearAccel: -31.2464237,AccelSetpoint: 0.0000000,AccelError: 31.2464237,
2023/06/16/ 23:31:03::285,
Pitch: -1.1460248,MotorSetpoint: -20.0753746,PitchError: -0.0776626,PitchSetpoint: -1.2236874,LinearAccel: -28.0260067,AccelSetpoint: 0.0000000,AccelError: 28.0260067,
2023/06/16/ 23:31:03::305,
Pitch: -1.1471156,MotorSetpoint: -20.2798615,PitchError: -0.0765718,PitchSetpoint: -1.2236874,LinearAccel: -64.8107071,AccelSetpoint: 0.0000000,AccelError: 64.8107071,
2023/06/16/ 23:31:03::325,
Pitch: -1.0308725,MotorSetpoint: -24.2683468,PitchError: -0.1967320,PitchSetpoint: -1.2236874,LinearAccel: -28.8642883,AccelSetpoint: 0.0000000,AccelError: 28.8642883,
2023/06/16/ 23:31:03::345,
Pitch: -1.0186255,MotorSetpoint: -26.2831440,PitchError: -0.1451328,PitchSetpoint: -1.1637583,LinearAccel: -55.3715210,AccelSetpoint: 0.0000000,AccelError: 55.3715210,
2023/06/16/ 23:31:03::370,
Pitch: -0.9782165,MotorSetpoint: -27.5445118,PitchError: -0.1855418,PitchSetpoint: -1.1637583,LinearAccel: -36.1278534,AccelSetpoint: 0.0000000,AccelError: 36.1278534,
2023/06/16/ 23:31:03::386,
Pitch: -1.0170110,MotorSetpoint: -28.1635036,PitchError: -0.1467472,PitchSetpoint: -1.1637583,LinearAccel: -88.2121124,AccelSetpoint: 0.0000000,AccelError: 88.2121124,
2023/06/16/ 23:31:03::405,
Pitch: -0.8851666,MotorSetpoint: -33.1460457,PitchError: -0.2785916,PitchSetpoint: -1.1637583,LinearAccel: -19.9858665,AccelSetpoint: 0.0000000,AccelError: 19.9858665,
2023/06/16/ 23:31:03::426,
Pitch: -0.9753505,MotorSetpoint: -33.0755768,PitchError: -0.1131109,PitchSetpoint: -1.0884614,LinearAccel: -73.0829239,AccelSetpoint: 0.0000000,AccelError: 73.0829239,
2023/06/16/ 23:31:03::452,
Pitch: -0.9524824,MotorSetpoint: -33.4068031,PitchError: -0.1359790,PitchSetpoint: -1.0884614,LinearAccel: -71.2149582,AccelSetpoint: 0.0000000,AccelError: 71.2149582,
2023/06/16/ 23:31:03::465,
Pitch: -0.9120858,MotorSetpoint: -35.8949547,PitchError: -0.1763756,PitchSetpoint: -1.0884614,LinearAccel: -47.1520424,AccelSetpoint: 0.0000000,AccelError: 47.1520424,
2023/06/16/ 23:31:03::485,
Pitch: -1.0011982,MotorSetpoint: -35.1778641,PitchError: -0.0073202,PitchSetpoint: -1.0085183,LinearAccel: -78.9629974,AccelSetpoint: 0.0000000,AccelError: 78.9629974,
2023/06/16/ 23:31:03::517,
Pitch: -0.9386101,MotorSetpoint: -35.7814293,PitchError: -0.0699083,PitchSetpoint: -1.0085183,LinearAccel: -40.6519890,AccelSetpoint: 0.0000000,AccelError: 40.6519890,
2023/06/16/ 23:31:03::525,
Pitch: -0.9796739,MotorSetpoint: -35.6262550,PitchError: -0.0288445,PitchSetpoint: -1.0085183,LinearAccel: -28.0192375,AccelSetpoint: 0.0000000,AccelError: 28.0192375,
2023/06/16/ 23:31:03::545,
Pitch: -1.0512518,MotorSetpoint: -34.3554802,PitchError: 0.1455879,PitchSetpoint: -0.9056638,LinearAccel: -99.4414291,AccelSetpoint: 0.0000000,AccelError: 99.4414291,
2023/06/16/ 23:31:03::565,
Pitch: -0.8584732,MotorSetpoint: -36.9489288,PitchError: -0.0471906,PitchSetpoint: -0.9056638,LinearAccel: -20.6434250,AccelSetpoint: 0.0000000,AccelError: 20.6434250,
2023/06/16/ 23:31:03::588,
Pitch: -0.9001520,MotorSetpoint: -36.6191254,PitchError: -0.0055119,PitchSetpoint: -0.9056638,LinearAccel: -35.5097771,AccelSetpoint: 0.0000000,AccelError: 35.5097771,
2023/06/16/ 23:31:03::605,
Pitch: -0.9098495,MotorSetpoint: -36.8606415,PitchError: 0.0990913,PitchSetpoint: -0.8107582,LinearAccel: -95.5535889,AccelSetpoint: 0.0000000,AccelError: 95.5535889,
2023/06/16/ 23:31:03::625,
Pitch: -0.8035268,MotorSetpoint: -37.6050949,PitchError: -0.0072315,PitchSetpoint: -0.8107582,LinearAccel: -45.7424164,AccelSetpoint: 0.0000000,AccelError: 45.7424164,
2023/06/16/ 23:31:03::644,
Pitch: -0.7265956,MotorSetpoint: -40.2067642,PitchError: -0.0841627,PitchSetpoint: -0.8107582,LinearAccel: -98.2440948,AccelSetpoint: 0.0000000,AccelError: 98.2440948,
2023/06/16/ 23:31:03::665,
Pitch: -0.4812551,MotorSetpoint: -47.9269524,PitchError: -0.3658154,PitchSetpoint: -0.8470706,LinearAccel: 17.4743652,AccelSetpoint: 0.0000000,AccelError: -17.4743652,
2023/06/16/ 23:31:03::685,
Pitch: -0.6512229,MotorSetpoint: -47.1512184,PitchError: -0.1958476,PitchSetpoint: -0.8470706,LinearAccel: -96.3495255,AccelSetpoint: 0.0000000,AccelError: 96.3495255,
2023/06/16/ 23:31:03::706,
Pitch: -0.5464847,MotorSetpoint: -51.9065857,PitchError: -0.3005859,PitchSetpoint: -0.8470706,LinearAccel: -42.2872543,AccelSetpoint: 0.0000000,AccelError: 42.2872543,
2023/06/16/ 23:31:03::726,
Pitch: -0.6091653,MotorSetpoint: -52.8986015,PitchError: -0.2069573,PitchSetpoint: -0.8161226,LinearAccel: -24.0304947,AccelSetpoint: 0.0000000,AccelError: 24.0304947,
