RX Date/Time,Pitch(field 1),Motor Setpoint(field 2),Pitch Error(field 3),Pitch Setpoint(field 4),Linear Acceleration(field 5),Acceleration Setpoint(field 6),Acceleration Error(field 7),Linear Speed(field 8),Linear Speed Setpoint(field 9),Linear Speed Error(field 10)
2023/06/17/ 14:33:12::682,
Pitch: -0.2236543,MotorSetpoint: -17.1783409,PitchError: -1.2763454,PitchSetpoint: -1.4999996,LinearAccel: -0.5667879,AccelSetpoint: 0.0000671,AccelError: 0.5668550,LinearSpeed: 1.2099931,speedSetpoint: 0.0000000,SpeedError: -1.2099931,
2023/06/17/ 14:33:12::715,
Pitch: -0.3198706,MotorSetpoint: -23.8990860,PitchError: -1.1801291,PitchSetpoint: -1.4999996,LinearAccel: -3.9252243,AccelSetpoint: 0.0000671,AccelError: 3.9252913,LinearSpeed: 2.8678036,speedSetpoint: 0.0000000,SpeedError: -2.8678036,
2023/06/17/ 14:33:12::716,
Pitch: -0.4291687,MotorSetpoint: -29.8989143,PitchError: -1.0596448,PitchSetpoint: -1.4888135,LinearAccel: -7.9717264,AccelSetpoint: 0.0000671,AccelError: 7.9717937,LinearSpeed: 4.8428831,speedSetpoint: 0.0000000,SpeedError: -4.8428831,
2023/06/17/ 14:33:12::776,
Pitch: -0.5712219,MotorSetpoint: -33.4997444,PitchError: -0.9175916,PitchSetpoint: -1.4888135,LinearAccel: -1.0152850,AccelSetpoint: 0.0000671,AccelError: 1.0153521,LinearSpeed: 7.2753158,speedSetpoint: 0.0000000,SpeedError: -7.2753158,
2023/06/17/ 14:33:12::778,
Pitch: -0.7032571,MotorSetpoint: -37.2595634,PitchError: -0.7855564,PitchSetpoint: -1.4888135,LinearAccel: 24.3247318,AccelSetpoint: 0.0100563,AccelError: -24.3146763,LinearSpeed: 10.0562954,speedSetpoint: 0.0000000,SpeedError: -10.0562954,
2023/06/17/ 14:33:12::778,
Pitch: -0.7952280,MotorSetpoint: -40.9093552,PitchError: -0.7802182,PitchSetpoint: -1.5754462,LinearAccel: 58.4866447,AccelSetpoint: 0.0100563,AccelError: -58.4765892,LinearSpeed: 12.7339392,speedSetpoint: 0.0000000,SpeedError: -12.7339392,
2023/06/17/ 14:33:12::823,
Pitch: -1.0545299,MotorSetpoint: -42.7807236,PitchError: -0.5209163,PitchSetpoint: -1.5754462,LinearAccel: 88.1433563,AccelSetpoint: 0.0100563,AccelError: -88.1333008,LinearSpeed: 15.6490421,speedSetpoint: 0.0000000,SpeedError: -15.6490421,
2023/06/17/ 14:33:12::824,
Pitch: -1.1558224,MotorSetpoint: -44.5172195,PitchError: -0.4196239,PitchSetpoint: -1.5754462,LinearAccel: 110.9458313,AccelSetpoint: 0.0100563,AccelError: -110.9357758,LinearSpeed: 18.5146484,speedSetpoint: 0.0000000,SpeedError: -18.5146484,
2023/06/17/ 14:33:12::901,
Pitch: -1.2469923,MotorSetpoint: -45.8508224,PitchError: -0.4783815,PitchSetpoint: -1.7253739,LinearAccel: 125.0868301,AccelSetpoint: 0.0100563,AccelError: -125.0767746,LinearSpeed: 21.1758804,speedSetpoint: 0.0000000,SpeedError: -21.1758804,
2023/06/17/ 14:33:12::902,
Pitch: -1.3518630,MotorSetpoint: -50.3618393,PitchError: -0.3735108,PitchSetpoint: -1.7253739,LinearAccel: 126.0767899,AccelSetpoint: 0.0236861,AccelError: -126.0531006,LinearSpeed: 23.6860580,speedSetpoint: 0.0000000,SpeedError: -23.6860580,
2023/06/17/ 14:33:12::902,
Pitch: -1.5758976,MotorSetpoint: -49.3311691,PitchError: -0.1494763,PitchSetpoint: -1.7253739,LinearAccel: 120.4072189,AccelSetpoint: 0.0236861,AccelError: -120.3835297,LinearSpeed: 26.3902206,speedSetpoint: 0.0000000,SpeedError: -26.3902206,
2023/06/17/ 14:33:12::986,
Pitch: -1.6847579,MotorSetpoint: -48.2378654,PitchError: -0.1615207,PitchSetpoint: -1.8462787,LinearAccel: 122.0622177,AccelSetpoint: 0.0236861,AccelError: -122.0385284,LinearSpeed: 28.5989494,speedSetpoint: 0.0000000,SpeedError: -28.5989494,
2023/06/17/ 14:33:12::986,
Pitch: -1.8171524,MotorSetpoint: -49.1290512,PitchError: -0.0291263,PitchSetpoint: -1.8462787,LinearAccel: 128.7268219,AccelSetpoint: 0.0236861,AccelError: -128.7031403,LinearSpeed: 30.7335720,speedSetpoint: 0.0000000,SpeedError: -30.7335720,
2023/06/17/ 14:33:12::988,
Pitch: -1.9023814,MotorSetpoint: -47.9432373,PitchError: 0.0561028,PitchSetpoint: -1.8462787,LinearAccel: 125.2071304,AccelSetpoint: 0.0236861,AccelError: -125.1834412,LinearSpeed: 32.5609245,speedSetpoint: 0.0000000,SpeedError: -32.5609245,
2023/06/17/ 14:33:12::988,
Pitch: -2.1297722,MotorSetpoint: -45.0441322,PitchError: 0.1772470,PitchSetpoint: -1.9525251,LinearAccel: 111.0267868,AccelSetpoint: 0.0341114,AccelError: -110.9926758,LinearSpeed: 34.1113510,speedSetpoint: 0.0000000,SpeedError: -34.1113510,
2023/06/17/ 14:33:12::992,
Pitch: -2.2301307,MotorSetpoint: -42.5656166,PitchError: 0.2776055,PitchSetpoint: -1.9525251,LinearAccel: 101.1476898,AccelSetpoint: 0.0341114,AccelError: -101.1135788,LinearSpeed: 35.1558495,speedSetpoint: 0.0000000,SpeedError: -35.1558495,
2023/06/17/ 14:33:13::096,
Pitch: -2.3520527,MotorSetpoint: -38.1570091,PitchError: 0.3995275,PitchSetpoint: -1.9525251,LinearAccel: 100.9399261,AccelSetpoint: 0.0341114,AccelError: -100.9058151,LinearSpeed: 35.8663368,speedSetpoint: 0.0000000,SpeedError: -35.8663368,
2023/06/17/ 14:33:13::097,
Pitch: -2.4709930,MotorSetpoint: -32.7984047,PitchError: 0.4248850,PitchSetpoint: -2.0461080,LinearAccel: 98.2500687,AccelSetpoint: 0.0341114,AccelError: -98.2159576,LinearSpeed: 36.1075974,speedSetpoint: 0.0000000,SpeedError: -36.1075974,
2023/06/17/ 14:33:13::098,
Pitch: -2.5812104,MotorSetpoint: -29.4236565,PitchError: 0.6454439,PitchSetpoint: -2.0461080,LinearAccel: 83.0167618,AccelSetpoint: 0.0341114,AccelError: -82.9826508,LinearSpeed: 35.7949715,speedSetpoint: 0.0000000,SpeedError: -35.7949715,
2023/06/17/ 14:33:13::098,
Pitch: -2.7988143,MotorSetpoint: -21.7991753,PitchError: 0.7527063,PitchSetpoint: -2.0461080,LinearAccel: 59.2067566,AccelSetpoint: 0.0349688,AccelError: -59.1717873,LinearSpeed: 34.9688148,speedSetpoint: 0.0000000,SpeedError: -34.9688148,
2023/06/17/ 14:33:13::166,
Pitch: -2.9440811,MotorSetpoint: -13.0112162,PitchError: 0.8840497,PitchSetpoint: -2.0600314,LinearAccel: 36.8639679,AccelSetpoint: 0.0349688,AccelError: -36.8289986,LinearSpeed: 33.7067299,speedSetpoint: 0.0000000,SpeedError: -33.7067299,
2023/06/17/ 14:33:13::167,
Pitch: -3.0467377,MotorSetpoint: -4.8715458,PitchError: 0.9867063,PitchSetpoint: -2.0600314,LinearAccel: 19.0177593,AccelSetpoint: 0.0349688,AccelError: -18.9827900,LinearSpeed: 31.7713242,speedSetpoint: 0.0000000,SpeedError: -31.7713242,
2023/06/17/ 14:33:13::168,
Pitch: -3.1337111,MotorSetpoint: 4.1251698,PitchError: 1.0736797,PitchSetpoint: -2.0600314,LinearAccel: 1.8469578,AccelSetpoint: 0.0349688,AccelError: -1.8119889,LinearSpeed: 28.9472008,speedSetpoint: 0.0000000,SpeedError: -28.9472008,
2023/06/17/ 14:33:13::172,
Pitch: -3.3661911,MotorSetpoint: 16.4929924,PitchError: 1.3449042,PitchSetpoint: -2.0212870,LinearAccel: -18.1732788,AccelSetpoint: 0.0349688,AccelError: 18.2082481,LinearSpeed: 25.6460609,speedSetpoint: 0.0000000,SpeedError: -25.6460609,
2023/06/17/ 14:33:13::207,
Pitch: -3.4739051,MotorSetpoint: 29.1342373,PitchError: 1.4526181,PitchSetpoint: -2.0212870,LinearAccel: -44.4614258,AccelSetpoint: 0.0213041,AccelError: 44.4827309,LinearSpeed: 21.3041077,speedSetpoint: 0.0000000,SpeedError: -21.3041077,
2023/06/17/ 14:33:13::221,
Pitch: -3.6049421,MotorSetpoint: 43.5799294,PitchError: 1.5836551,PitchSetpoint: -2.0212870,LinearAccel: -75.6258698,AccelSetpoint: 0.0213041,AccelError: 75.6471710,LinearSpeed: 16.1444187,speedSetpoint: 0.0000000,SpeedError: -16.1444187,
2023/06/17/ 14:33:13::240,
Pitch: -3.7329321,MotorSetpoint: 58.2546959,PitchError: 1.8452822,PitchSetpoint: -1.8876499,LinearAccel: -99.6661377,AccelSetpoint: 0.0213041,AccelError: 99.6874390,LinearSpeed: 10.0683250,speedSetpoint: 0.0000000,SpeedError: -10.0683250,
2023/06/17/ 14:33:13::250,
Pitch: -3.8613331,MotorSetpoint: 78.3462601,PitchError: 2.1106334,PitchSetpoint: -1.8876499,LinearAccel: -118.8449249,AccelSetpoint: 0.0213041,AccelError: 118.8662262,LinearSpeed: 3.0835838,speedSetpoint: 0.0000000,SpeedError: -3.0835838,
2023/06/17/ 14:33:13::272,
Pitch: -4.1067476,MotorSetpoint: 98.0604858,PitchError: 2.2190976,PitchSetpoint: -1.8876499,LinearAccel: -159.2153015,AccelSetpoint: 0.0213041,AccelError: 159.2366028,LinearSpeed: -4.9984250,speedSetpoint: 0.0000000,SpeedError: 4.9984250,
2023/06/17/ 14:33:13::311,
Pitch: -4.2040987,MotorSetpoint: 117.1289215,PitchError: 2.5935507,PitchSetpoint: -1.6105479,LinearAccel: -228.8702087,AccelSetpoint: -0.0142985,AccelError: 228.8559113,LinearSpeed: -14.2985334,speedSetpoint: 0.0000000,SpeedError: 14.2985334,
2023/06/17/ 14:33:13::357,
Pitch: -4.3099966,MotorSetpoint: 144.4965057,PitchError: 2.6994486,PitchSetpoint: -1.6105479,LinearAccel: -289.5611572,AccelSetpoint: -0.0142985,AccelError: 289.5468445,LinearSpeed: -24.4291325,speedSetpoint: 0.0000000,SpeedError: 24.4291325,
2023/06/17/ 14:33:13::358,
Pitch: -4.3907113,MotorSetpoint: 167.2055359,PitchError: 2.8005643,PitchSetpoint: -1.6105479,LinearAccel: -309.8410950,AccelSetpoint: -0.0142985,AccelError: 309.8267822,LinearSpeed: -35.9419670,speedSetpoint: 0.0000000,SpeedError: 35.9419670,
2023/06/17/ 14:33:13::381,
Pitch: -4.2727928,MotorSetpoint: 185.8771515,PitchError: 3.0107932,PitchSetpoint: -1.2619996,LinearAccel: -315.6898804,AccelSetpoint: -0.0142985,AccelError: 315.6755676,LinearSpeed: -46.8122253,speedSetpoint: 0.0000000,SpeedError: 46.8122253,
2023/06/17/ 14:33:13::382,
Pitch: -3.9818916,MotorSetpoint: 208.0617828,PitchError: 2.7198920,PitchSetpoint: -1.2619996,LinearAccel: -364.6533203,AccelSetpoint: -0.0142985,AccelError: 364.6390076,LinearSpeed: -57.8894501,speedSetpoint: 0.0000000,SpeedError: 57.8894501,
2023/06/17/ 14:33:13::431,
Pitch: -3.5897024,MotorSetpoint: 219.4501953,PitchError: 2.3277028,PitchSetpoint: -1.2619996,LinearAccel: -453.4401550,AccelSetpoint: -0.0701567,AccelError: 453.3699951,LinearSpeed: -70.1566849,speedSetpoint: 0.0000000,SpeedError: 70.1566849,
2023/06/17/ 14:33:13::432,
Pitch: -3.2105534,MotorSetpoint: 226.5889893,PitchError: 2.1378646,PitchSetpoint: -0.6764458,LinearAccel: -505.3030090,AccelSetpoint: -0.0701567,AccelError: 505.2328491,LinearSpeed: -82.2384720,speedSetpoint: 0.0000000,SpeedError: 82.2384720,
2023/06/17/ 14:33:13::471,
Pitch: -2.3780501,MotorSetpoint: 237.7977905,PitchError: 1.7016042,PitchSetpoint: -0.6764458,LinearAccel: -485.6611938,AccelSetpoint: -0.0701567,AccelError: 485.5910339,LinearSpeed: -93.3808441,speedSetpoint: 0.0000000,SpeedError: 93.3808441,
2023/06/17/ 14:33:13::472,
Pitch: -1.9119642,MotorSetpoint: 238.8027344,PitchError: 1.2355183,PitchSetpoint: -0.6764458,LinearAccel: -474.6110229,AccelSetpoint: -0.0701567,AccelError: 474.5408630,LinearSpeed: -104.2676620,speedSetpoint: 0.0000000,SpeedError: 104.2676620,
2023/06/17/ 14:33:13::488,
Pitch: -1.4032475,MotorSetpoint: 236.5024719,PitchError: 1.2577931,PitchSetpoint: -0.1454544,LinearAccel: -524.1372070,AccelSetpoint: -0.0701567,AccelError: 524.0670776,LinearSpeed: -114.6114120,speedSetpoint: 0.0000000,SpeedError: 114.6114120,
2023/06/17/ 14:33:13::549,
Pitch: -0.9662834,MotorSetpoint: 247.2063141,PitchError: 0.3178943,PitchSetpoint: -0.1454544,LinearAccel: -560.0718994,AccelSetpoint: -0.1233005,AccelError: 559.9486084,LinearSpeed: -123.3005219,speedSetpoint: 0.0000000,SpeedError: 123.3005219,
2023/06/17/ 14:33:13::550,
Pitch: -0.0184785,MotorSetpoint: 236.5359344,PitchError: -0.1269759,PitchSetpoint: -0.1454544,LinearAccel: -531.0773315,AccelSetpoint: -0.1233005,AccelError: 530.9540405,LinearSpeed: -132.6301270,speedSetpoint: 0.0000000,SpeedError: 132.6301270,
2023/06/17/ 14:33:13::596,
Pitch: 0.4048825,MotorSetpoint: 227.4203644,PitchError: -0.0582107,PitchSetpoint: 0.3466718,LinearAccel: -500.7444153,AccelSetpoint: -0.1233005,AccelError: 500.6211243,LinearSpeed: -139.8011932,speedSetpoint: 0.0000000,SpeedError: 139.8011932,
2023/06/17/ 14:33:13::598,
Pitch: 0.8562846,MotorSetpoint: 227.4174042,PitchError: -0.5096128,PitchSetpoint: 0.3466718,LinearAccel: -501.5556641,AccelSetpoint: -0.1233005,AccelError: 501.4323730,LinearSpeed: -145.2948151,speedSetpoint: 0.0000000,SpeedError: 145.2948151,
2023/06/17/ 14:33:13::614,
Pitch: 1.3144835,MotorSetpoint: 213.1136017,PitchError: -1.5205685,PitchSetpoint: 0.3466718,LinearAccel: -469.4427185,AccelSetpoint: -0.1233005,AccelError: 469.3194275,LinearSpeed: -149.7387848,speedSetpoint: 0.0000000,SpeedError: 149.7387848,
2023/06/17/ 14:33:13::666,
Pitch: 2.4940159,MotorSetpoint: 184.2511139,PitchError: -1.8034790,PitchSetpoint: 0.6905369,LinearAccel: -386.5851135,AccelSetpoint: -0.1515885,AccelError: 386.4335327,LinearSpeed: -151.5884552,speedSetpoint: 0.0000000,SpeedError: 151.5884552,
2023/06/17/ 14:33:13::667,
Pitch: 3.1713200,MotorSetpoint: 162.4071198,PitchError: -2.4807830,PitchSetpoint: 0.6905369,LinearAccel: -318.6044006,AccelSetpoint: -0.1515885,AccelError: 318.4528198,LinearSpeed: -150.1596069,speedSetpoint: 0.0000000,SpeedError: 150.1596069,
2023/06/17/ 14:33:13::669,
Pitch: 3.8864224,MotorSetpoint: 126.8518066,PitchError: -3.1958854,PitchSetpoint: 0.6905369,LinearAccel: -292.7220459,AccelSetpoint: -0.1515885,AccelError: 292.5704651,LinearSpeed: -147.0489960,speedSetpoint: 0.0000000,SpeedError: 147.0489960,
2023/06/17/ 14:33:13::715,
Pitch: 4.5433536,MotorSetpoint: 88.2288513,PitchError: -4.2811942,PitchSetpoint: 0.8856413,LinearAccel: -252.2075653,AccelSetpoint: -0.1515885,AccelError: 252.0559692,LinearSpeed: -140.8829346,speedSetpoint: 0.0000000,SpeedError: 140.8829346,
2023/06/17/ 14:33:13::716,
