RX Date/Time,Pitch(field 1),Motor Setpoint(field 2),Pitch Error(field 3),Pitch Setpoint(field 4),Linear Acceleration(field 5),Acceleration Setpoint(field 6),Acceleration Error(field 7),Linear Speed(field 8),Linear Speed Setpoint(field 9),Linear Speed Error(field 10)
2023/06/17/ 14:09:42::360,
Pitch: -0.9520293,MotorSetpoint: -4.5136156,PitchError: -0.2228849,PitchSetpoint: -1.1749142,LinearAccel: -2.4317148,AccelSetpoint: 0.0000000,AccelError: 2.4317148,LinearSpeed: 0.3373011,speedSetpoint: 0.0000000,SpeedError: -0.3373011,
2023/06/17/ 14:09:42::387,
Pitch: -0.9245139,MotorSetpoint: -6.8725157,PitchError: -0.2511762,PitchSetpoint: -1.1756902,LinearAccel: -2.4220462,AccelSetpoint: 0.0000000,AccelError: 2.4220462,LinearSpeed: 0.5232252,speedSetpoint: 0.0000000,SpeedError: -0.5232252,
2023/06/17/ 14:09:42::405,
Pitch: -0.9652971,MotorSetpoint: -7.5508752,PitchError: -0.2103931,PitchSetpoint: -1.1756902,LinearAccel: 1.0604203,AccelSetpoint: 0.0000000,AccelError: -1.0604203,LinearSpeed: 1.0362030,speedSetpoint: 0.0000000,SpeedError: -1.0362030,
2023/06/17/ 14:09:42::455,
Pitch: -0.9909776,MotorSetpoint: -8.3695583,PitchError: -0.0536615,PitchSetpoint: -1.1756902,LinearAccel: 7.6054487,AccelSetpoint: 0.0000000,AccelError: -7.6054487,LinearSpeed: 0.9376702,speedSetpoint: 0.0000000,SpeedError: -0.9376702,
2023/06/17/ 14:09:42::456,
Pitch: -1.1682028,MotorSetpoint: -6.0445704,PitchError: -0.0313808,PitchSetpoint: -1.1995835,LinearAccel: 14.2689295,AccelSetpoint: 0.0000000,AccelError: -14.2689295,LinearSpeed: 0.9674444,speedSetpoint: 0.0000000,SpeedError: -0.9674444,
2023/06/17/ 14:09:42::495,
Pitch: -1.2930434,MotorSetpoint: -3.3228855,PitchError: 0.0934598,PitchSetpoint: -1.1995835,LinearAccel: 18.5666542,AccelSetpoint: 0.0000000,AccelError: -18.5666542,LinearSpeed: 0.8775960,speedSetpoint: 0.0000000,SpeedError: -0.8775960,
2023/06/17/ 14:09:42::496,
Pitch: -1.3951921,MotorSetpoint: 0.2781689,PitchError: 0.1956086,PitchSetpoint: -1.1995835,LinearAccel: 17.3544960,AccelSetpoint: 0.0000000,AccelError: -17.3544960,LinearSpeed: 0.9574908,speedSetpoint: 0.0000000,SpeedError: -0.9574908,
2023/06/17/ 14:09:42::539,
Pitch: -1.4251912,MotorSetpoint: 2.3872411,PitchError: 0.2220823,PitchSetpoint: -1.2031089,LinearAccel: 9.4734917,AccelSetpoint: 0.0000000,AccelError: -9.4734917,LinearSpeed: 0.5595346,speedSetpoint: 0.0000000,SpeedError: -0.5595346,
2023/06/17/ 14:09:42::540,
Pitch: -1.4682646,MotorSetpoint: 5.1330738,PitchError: 0.2940855,PitchSetpoint: -1.2031089,LinearAccel: 1.1268015,AccelSetpoint: 0.0000000,AccelError: -1.1268015,LinearSpeed: 0.0880278,speedSetpoint: 0.0000000,SpeedError: -0.0880278,
2023/06/17/ 14:09:42::584,
Pitch: -1.4610546,MotorSetpoint: 6.8723855,PitchError: 0.2579457,PitchSetpoint: -1.2031089,LinearAccel: -1.2804171,AccelSetpoint: 0.0000000,AccelError: 1.2804171,LinearSpeed: -0.2023751,speedSetpoint: 0.0000000,SpeedError: 0.2023751,
2023/06/17/ 14:09:42::585,
