RX Date/Time,Pitch(field 1),Motor Setpoint(field 2),Pitch Error(field 3),Pitch Setpoint(field 4),Linear Acceleration(field 5),Acceleration Setpoint(field 6),Acceleration Error(field 7),Linear Speed(field 8),Linear Speed Setpoint(field 9),Linear Speed Error(field 10)
2023/06/17/ 14:42:06::676,
Pitch: -1.7913326,MotorSetpoint: 6.4018102,PitchError: 0.2436152,PitchSetpoint: -1.5477175,LinearAccel: -1.2124308,AccelSetpoint: 0.0109998,AccelError: 1.2234306,LinearSpeed: 0.4393064,speedSetpoint: 0.0000000,SpeedError: -0.4393064,
2023/06/17/ 14:42:06::683,
Pitch: -1.7154330,MotorSetpoint: 6.0690370,PitchError: 0.1677155,PitchSetpoint: -1.5477175,LinearAccel: -4.8763618,AccelSetpoint: 0.0109998,AccelError: 4.8873615,LinearSpeed: -0.2326101,speedSetpoint: 0.0000000,SpeedError: 0.2326101,
2023/06/17/ 14:42:06::684,
Pitch: -1.7202660,MotorSetpoint: 7.3671188,PitchError: 0.1725485,PitchSetpoint: -1.5477175,LinearAccel: -9.1969385,AccelSetpoint: -0.0025659,AccelError: 9.1943722,LinearSpeed: -0.2552772,speedSetpoint: 0.0000000,SpeedError: 0.2552772,
2023/06/17/ 14:42:06::696,
Pitch: -1.6243891,MotorSetpoint: 5.9824433,PitchError: 0.0929089,PitchSetpoint: -1.5314802,LinearAccel: -11.7176266,AccelSetpoint: -0.0025659,AccelError: 11.7150602,LinearSpeed: -0.7347541,speedSetpoint: 0.0000000,SpeedError: 0.7347541,
2023/06/17/ 14:42:06::716,
Pitch: -1.5896673,MotorSetpoint: 5.9809680,PitchError: -0.0326668,PitchSetpoint: -1.5314802,LinearAccel: -12.8419600,AccelSetpoint: -0.0025659,AccelError: 12.8393936,LinearSpeed: -0.7412304,speedSetpoint: 0.0000000,SpeedError: 0.7412304,
2023/06/17/ 14:42:06::735,
Pitch: -1.4483062,MotorSetpoint: 3.5075984,PitchError: -0.0831740,PitchSetpoint: -1.5314802,LinearAccel: -15.5429869,AccelSetpoint: -0.0025659,AccelError: 15.5404205,LinearSpeed: -0.9542285,speedSetpoint: 0.0000000,SpeedError: 0.9542285,
2023/06/17/ 14:42:06::758,
Pitch: -1.3938475,MotorSetpoint: 1.3775697,PitchError: -0.1177979,PitchSetpoint: -1.5116453,LinearAccel: -17.6309834,AccelSetpoint: -0.0025659,AccelError: 17.6284180,LinearSpeed: -0.5083460,speedSetpoint: 0.0000000,SpeedError: 0.5083460,
2023/06/17/ 14:42:06::776,
Pitch: -1.2748594,MotorSetpoint: -2.4111447,PitchError: -0.2367859,PitchSetpoint: -1.5116453,LinearAccel: -16.1010132,AccelSetpoint: -0.0071155,AccelError: 16.0938969,LinearSpeed: -0.7111220,speedSetpoint: 0.0000000,SpeedError: 0.7111220,
2023/06/17/ 14:42:06::840,
Pitch: -1.3008034,MotorSetpoint: -3.4330208,PitchError: -0.2834553,PitchSetpoint: -1.5116453,LinearAccel: -10.5362396,AccelSetpoint: -0.0071155,AccelError: 10.5291243,LinearSpeed: 0.0279339,speedSetpoint: 0.0000000,SpeedError: -0.0279339,
2023/06/17/ 14:42:06::840,
Pitch: -1.2769457,MotorSetpoint: -5.4933228,PitchError: -0.2346996,PitchSetpoint: -1.5116453,LinearAccel: -2.8639338,AccelSetpoint: -0.0071155,AccelError: 2.8568182,LinearSpeed: 0.3928329,speedSetpoint: 0.0000000,SpeedError: -0.3928329,
2023/06/17/ 14:42:06::842,
Pitch: -1.2739111,MotorSetpoint: -7.3302603,PitchError: -0.2480223,PitchSetpoint: -1.5219334,LinearAccel: 4.1048155,AccelSetpoint: -0.0071155,AccelError: -4.1119308,LinearSpeed: 0.7748331,speedSetpoint: 0.0000000,SpeedError: -0.7748331,
2023/06/17/ 14:42:06::895,
Pitch: -1.3041422,MotorSetpoint: -8.5898237,PitchError: -0.2177912,PitchSetpoint: -1.5219334,LinearAccel: 9.6580248,AccelSetpoint: -0.0071155,AccelError: -9.6651402,LinearSpeed: 0.9913515,speedSetpoint: 0.0000000,SpeedError: -0.9913515,
2023/06/17/ 14:42:06::900,
Pitch: -1.3815203,MotorSetpoint: -8.0011311,PitchError: -0.1404132,PitchSetpoint: -1.5219334,LinearAccel: 15.4870424,AccelSetpoint: 0.0156430,AccelError: -15.4713993,LinearSpeed: 1.5621743,speedSetpoint: 0.0000000,SpeedError: -1.5621743,
2023/06/17/ 14:42:06::986,
Pitch: -1.4170243,MotorSetpoint: -8.1464605,PitchError: -0.0173050,PitchSetpoint: -1.5477866,LinearAccel: 19.2403374,AccelSetpoint: 0.0156430,AccelError: -19.2246952,LinearSpeed: 1.5597285,speedSetpoint: 0.0000000,SpeedError: -1.5597285,
2023/06/17/ 14:42:06::987,
Pitch: -1.5546678,MotorSetpoint: -6.6590152,PitchError: 0.0068812,PitchSetpoint: -1.5477866,LinearAccel: 18.5892029,AccelSetpoint: 0.0156430,AccelError: -18.5735607,LinearSpeed: 1.6696212,speedSetpoint: 0.0000000,SpeedError: -1.6696212,
2023/06/17/ 14:42:06::987,
